geneId	geneName	leftEndPos	rightEndPos	strand	geneSynonyms	otherDbsGeneIds	productId	productName	productSynonyms	otherDbsProductsIds 
RDBECOLIGNC03014	yafP	252709	253161	forward	G6118	[ASKA:ECK0235+b0234+JW0224+yafP][KEIO:ECK0235+b0234+JW0224+yafP][STRING:511145.b0234][ASAP:ABE-0000801][ECHOBASE:EB2947][OU-MICROARRAY:b0234][ECOCYC:G6118][REFSEQ:b0234]	RDBECOLIPDC01827	putative <i>N</i>-acetyltransferase YafP	YafP	[ALPHAFOLD:Q47158][PFAM:PF13673][PRIDE:Q47158][SMR:Q47158][INTERPRO:IPR016181][PROSITE:PS51186][ECOLIWIKI:b0234][MODBASE:Q47158][REFSEQ:NP_414769][UNIPROT:Q47158][ECOCYC:G6118-MONOMER] 
RDBECOLIGNC03015	ykfJ	253467	253733	forward	G6119	[ASKA:ECK0236+b0235+JW0225+ykfJ][KEIO:ECK0236+b0235+JW0225+ykfJ][ASAP:ABE-0000805][STRING:316407.85674390][ECHOBASE:EB4112][OU-MICROARRAY:b0235][ECOCYC:G6119][REFSEQ:b0235]	RDBECOLIPDC01828	RNA ligase superfamily protein YkfJ	YkfJ	[ALPHAFOLD:P75675][INTERPRO:IPR036025][PRIDE:P75675][PANTHER:PTHR11118][SMR:P75675][DIP:DIP-48205N][ECOLIWIKI:b0235][MODBASE:P75675][REFSEQ:NP_414770][UNIPROT:P75675][ECOCYC:G6119-MONOMER] 
RDBECOLIGNC03016	ykfI	263328	263669	reverse	G6120	[ASKA:ECK0246+b0245+JW0234+ykfI][KEIO:ECK0246+b0245+JW0234+ykfI][STRING:511145.b0245][ASAP:ABE-0000836][ECHOBASE:EB4079][ECOO157CYC:Z3165][OU-MICROARRAY:b0245][ECOCYC:G6120][REFSEQ:b0245]	RDBECOLIPDC01829	CP4-6 prophage; toxin of the YkfI-YafW toxin-antitoxin system	YkfI	[ALPHAFOLD:P77692][PFAM:PF06755][PRIDE:P77692][INTERPRO:IPR009610][ECOLIWIKI:b0245][ECOO157CYC:Z3165-MONOMER][REFSEQ:NP_414779][UNIPROT:P77692][ECOCYC:G6120-MONOMER] 
RDBECOLIGNC03017	yafW	263690	264007	reverse	G6121	[ASKA:ECK0247+b0246+JW0235+yafW][KEIO:ECK0247+b0246+JW0235+yafW][STRING:511145.b0246][ASAP:ABE-0000838][ECHOBASE:EB3119][ECOO157CYC:Z1220][OU-MICROARRAY:b0246][ECOCYC:G6121][REFSEQ:b0246]	RDBECOLIPDC01830	antitoxin of the YkfI-YafW toxin-antitoxin pair	YafW	[ALPHAFOLD:Q47684][INTERPRO:IPR009320][PFAM:PF06154][SMR:Q47684][PRIDE:Q47684][ECOLIWIKI:b0246][ECOO157CYC:Z1220-MONOMER][REFSEQ:NP_414780][UNIPROT:Q47684][ECOCYC:G6121-MONOMER] 
RDBECOLIGNC03018	ykfG	264256	264732	reverse	G6122	[ASKA:ECK0249+b0247+JW0236+ykfG][KEIO:ECK0249+b0247+JW0236+ykfG][STRING:511145.b0247][ASAP:ABE-0000841][ECHOBASE:EB4077][ECOO157CYC:Z1657][OU-MICROARRAY:b0247][ECOCYC:G6122][REFSEQ:b0247]	RDBECOLIPDC01831	CP4-6 prophage; RadC-like JAB domain-containing protein YkfG	YkfG	[ALPHAFOLD:Q47685][INTERPRO:IPR001405][PROSITE:PS01302][PANTHER:PTHR30471][PFAM:PF04002][PRIDE:Q47685][SMR:Q47685][ECOLIWIKI:b0247][ECOO157CYC:Z1657-MONOMER][REFSEQ:NP_414781][UNIPROT:Q47685][ECOCYC:G6122-MONOMER] 
RDBECOLIGNC03019	yafX	264748	265206	reverse	G6123	[ASKA:ECK0250+b0248+JW5022+yafX][KEIO:ECK0250+b0248+JW5022+yafX][STRING:511145.b0248][ASAP:ABE-0000843][ECHOBASE:EB3120][OU-MICROARRAY:b0248][ECOCYC:G6123][REFSEQ:b0248]	RDBECOLIPDC01832	CP4-6 prophage; protein YafX	YafX	[ALPHAFOLD:P75676][INTERPRO:IPR004914][PFAM:PF03230][PRIDE:P75676][SMR:P75676][ECOLIWIKI:b0248][REFSEQ:NP_414782][UNIPROT:P75676][ECOCYC:G6123-MONOMER] 
RDBECOLIGNC03020	ykfF	265304	265543	reverse	G6124	[ASKA:ECK0251+b0249+JW5023+ykfF][KEIO:ECK0251+b0249+JW5023+ykfF][STRING:511145.b0249][ASAP:ABE-0000846][ECHOBASE:EB4031][OU-MICROARRAY:b0249][ECOCYC:G6124][REFSEQ:b0249]	RDBECOLIPDC01833	CP4-6 prophage; protein YkfF	YkfF	[ALPHAFOLD:P75677][INTERPRO:IPR009253][PFAM:PF06006][PRIDE:P75677][SMR:P75677][PDB:2HJJ][ECOLIWIKI:b0249][REFSEQ:NP_414783][UNIPROT:P75677][ECOCYC:G6124-MONOMER] 
RDBECOLIGNC03021	ykfB	265620	266087	reverse	G6125	[ASKA:ECK0252+b0250+JW0239+ykfB][KEIO:ECK0252+b0250+JW0239+ykfB][STRING:511145.b0250][ASAP:ABE-0000851][ECHOBASE:EB3318][OU-MICROARRAY:b0250][ECOCYC:G6125][REFSEQ:b0250]	RDBECOLIPDC01834	CP4-6 prophage; protein YkfB	YkfB	[ALPHAFOLD:P77162][PRIDE:P77162][ECOLIWIKI:b0250][REFSEQ:NP_414784][UNIPROT:P77162][ECOCYC:G6125-MONOMER] 
RDBECOLIGNC03022	yafY	266110	266553	reverse	G6126	[ASKA:ECK0253+b0251+JW0240+yafY][STRING:511145.b0251][ASAP:ABE-0000853][ECHOBASE:EB3121][OU-MICROARRAY:b0251][ECOCYC:G6126][REFSEQ:b0251]	RDBECOLIPDC01835	CP4-6 prophage; inner membrane lipoprotein YafY	YafY	[INTERPRO:IPR046809][PFAM:PF20494][ALPHAFOLD:P77365][SMR:P77365][PRIDE:P77365][PROSITE:PS51257][ECOLIWIKI:b0251][REFSEQ:NP_414785][UNIPROT:P77365][ECOCYC:G6126-MONOMER] 
RDBECOLIGNC03023	yafZ	267184	268005	reverse	G6127	[ASKA:ECK0254+b0252+JW0242+yafZ][STRING:511145.b0252][ASAP:ABE-0000856][ECHOBASE:EB3122][OU-MICROARRAY:b0252][ECOCYC:G6127][REFSEQ:b0252]	RDBECOLIPDC01836	CP4-6 prophage; DUF932 domain-containing protein YafZ	YafZ	[ALPHAFOLD:P77206][PFAM:PF06067][PRIDE:P77206][DIP:DIP-11229N][INTERPRO:IPR026325][ECOLIWIKI:b0252][REFSEQ:NP_414786][UNIPROT:P77206][ECOCYC:G6127-MONOMER] 
RDBECOLIGNC03024	ykfA	268097	268960	reverse	G6128	[ASKA:ECK0255+b0253+JW0243+ykfA][KEIO:ECK0255+b0253+JW0243+ykfA][STRING:511145.b0253][ASAP:ABE-0000858][ECHOBASE:EB3123][ECOO157CYC:Z1650][OU-MICROARRAY:b0253][ECOCYC:G6128][REFSEQ:b0253]	RDBECOLIPDC01837	CP4-6 prophage; putative GTP-binding protein YkfA	YkfA	[ALPHAFOLD:P75678][PFAM:PF01926][PRIDE:P75678][INTERPRO:IPR006073][SMR:P75678][ECOLIWIKI:b0253][MODBASE:P75678][ECOO157CYC:Z1650-MONOMER][REFSEQ:NP_414787][UNIPROT:P75678][ECOCYC:G6128-MONOMER] 
RDBECOLIGNC03025	perR	269289	270182	reverse	G6129	[ASKA:ECK0256+b0254+JW0244+perR][KEIO:ECK0256+b0254+JW0244+perR][STRING:511145.b0254][ASAP:ABE-0000862][ECHOBASE:EB3124][ECOO157CYC:Z0346][OU-MICROARRAY:b0254][ECOCYC:G6129][REFSEQ:b0254]	RDBECOLIPDC01838	CP4-6 prophage; putative transcriptional regulator PerR	PerR	[ALPHAFOLD:Q57083][INTERPRO:IPR005119][PFAM:PF03466][SMR:Q57083][DIP:DIP-10463N][PROSITE:PS50931][PRIDE:Q57083][PRINTS:PR00039][PRODB:PRO_000023513][ECOLIWIKI:b0254][MODBASE:Q57083][ECOO157CYC:Z0346-MONOMER][REFSEQ:NP_414788][UNIPROT:Q57083][ECOCYC:G6129-MONOMER] 
RDBECOLIGNC03026	insN	270278	272190	forward	yi91a,b0255,b0257,G6130	[UNIPROT:P75680][OU-MICROARRAY:b0255][ECOLIWIKI:b0257][ECHOBASE:EB4702][ASAP:ABE-0000867][STRING:316407.4902991][ECOCYC:G6130][REFSEQ:b4587]	RDBECOLIPDC01839	CP4-6 prophage; IS911A regulator fragment	InsN,InsN1	[ALPHAFOLD:P75679][PFAM:PF01527][INTERPRO:IPR002514][SMR:P75679][PRIDE:P75679][PRODB:PRO_000023024][ECOLIWIKI:b0255][REFSEQ:NP_414789][UNIPROT:P75679][ECOCYC:G6130-MONOMER] 
RDBECOLIGNC03027	insI1	270603	271754	forward	tra8-1,G6131	[STRING:511145.b0256][ASAP:ABE-0000871][ECHOBASE:EB4703][ECOO157CYC:Z1133][OU-MICROARRAY:b0256][ECOCYC:G6131][REFSEQ:b0256]	RDBECOLIPDC01840	IS30 transposase	Tra8-1,InsI1	[ALPHAFOLD:P0CF88][INTERPRO:IPR001584][PFAM:PF00665][PRIDE:P0CF88][PROSITE:PS50994][UNIPROT:P0CF88][MODBASE:P0CF88][PRODB:PRO_000023023][ECOLIWIKI:b0256][ECOO157CYC:Z1133-MONOMER][REFSEQ:NP_414790][ECOCYC:G6131-MONOMER] 
RDBECOLIGNC03028	ykfC	272847	273992	forward	G6133	[ASKA:ECK0260+b0258+JW5813+ykfC][KEIO:ECK0260+b0258+JW5813+ykfC][ASAP:ABE-0000885][ECHOBASE:EB3125][OU-MICROARRAY:b0258][ECOCYC:G6133][REFSEQ:b0258]	RDBECOLIPDC01841	CP4-6 prophage; PF00078 domain-containing protein YkfC	YkfC	[ALPHAFOLD:Q47688][SMR:Q47688][INTERPRO:IPR000477][PFAM:PF00078][PRIDE:Q47688][PROSITE:PS50878][ECOLIWIKI:b0258][REFSEQ:NP_414792][UNIPROT:Q47688][ECOCYC:G6133-MONOMER] 
RDBECOLIGNC03029	insH1	274101	275081	reverse	trs5,trs5-1,yi52_1,G6134	[STRING:511145.b3505][ASAP:ABE-0000888][OU-MICROARRAY:b0259][ECOCYC:G6134][REFSEQ:b0259]	RDBECOLIPDC03131	CP4-6 prophage; IS<i>5</i> transposase and trans-activator	Trs5-1,Yi52_1,InsH1	[ALPHAFOLD:P0CE49][REFSEQ:NP_414793][PRIDE:P0CE49][PFAM:PF01609][INTERPRO:IPR002559][UNIPROT:P0CE49][ECOLIWIKI:b0259][ECOCYC:G7769-MONOMER] 
RDBECOLIGNC03030	mmuP	275325	276728	forward	ykfD,G6135	[ASKA:ECK0262+b0260+JW5027+mmuP][KEIO:ECK0262+b0260+JW5027+mmuP][STRING:511145.b0260][ASAP:ABE-0000893][ECHOBASE:EB3126][OU-MICROARRAY:b0260][ECOCYC:G6135][REFSEQ:b0260]	RDBECOLIPDC00155	CP4-6 prophage; <i>S</i>-methyl-L-methionine transporter	MmuP,YkfD	[ALPHAFOLD:Q47689][PFAM:PF00324][PRIDE:Q47689][INTERPRO:IPR004841][PROSITE:PS00218][ECOLIWIKI:b0260][REFSEQ:NP_414794][UNIPROT:Q47689][ECOCYC:B0260-MONOMER] 
RDBECOLIGNC03031	mmuM	276715	277647	forward	yagD,G6136	[ASKA:ECK0263+b0261+JW0253+mmuM][KEIO:ECK0263+b0261+JW0253+mmuM][STRING:511145.b0261][ASAP:ABE-0000895][ECHOBASE:EB3127][OU-MICROARRAY:b0261][ECOCYC:G6136][REFSEQ:b0261]	RDBECOLIPDC03509	CP4-6 prophage; homocysteine <i>S</i>-methyltransferase	YagD,MmuM	[ALPHAFOLD:Q47690][INTERPRO:IPR003726][PFAM:PF02574][PRIDE:Q47690][PDB:5DML][SMR:Q47690][PROSITE:PS50970][PRODB:PRO_000023251][ECOLIWIKI:b0261][MODBASE:Q47690][UNIPROT:Q47690][REFSEQ:NP_414795][ECOCYC:MMUM-MONOMER] 
RDBECOLIGNC03032	afuB	278814	279162	reverse	fbpB,G6137	[ASKA:ECK0265+b0263+JW0255+afuB][KEIO:ECK0265+b0263+JW0255+afuB][ECOLIWIKI:b0263][UNIPROT:P75681][STRING:316407.85674407][ASAP:ABE-0000900][ECHOBASE:EB4025][ECOO157CYC:AFUB][OU-MICROARRAY:b0263][ECOCYC:G6137][REFSEQ:b0263]	RDBECOLIPDC01842	CP4-6 prophage; ABC transporter membrane protein AfuB		[ALPHAFOLD:P75681][UNIPROT:P75681][ECOCYC:G6137-MONOMER] 
RDBECOLIGNC03033	insB2	279178	279681	reverse	G6138	[STRING:511145.b0274][OU-MICROARRAY:b0264][ASAP:ABE-0000906][ECOO157CYC:Z1123][ECOCYC:G6138][REFSEQ:b0264]	RDBECOLIPDC01843	IS1 protein InsB	InsB2	[ALPHAFOLD:P0CF26][REFSEQ:NP_414798][PFAM:PF03400][INTERPRO:IPR005063][PRIDE:P0CF26][UNIPROT:P0CF26][PRODB:PRO_000023016][ECOLIWIKI:b0264][ECOO157CYC:Z1123-MONOMER][ECOCYC:G6138-MONOMER] 
RDBECOLIGNC03034	insA2	279600	279875	reverse	G6139	[STRING:511145.b4516][OU-MICROARRAY:b0265][ASAP:ABE-0000909][ECOCYC:G6139][REFSEQ:b0265]	RDBECOLIPDC01844	IS1 protein InsA	InsA2	[ALPHAFOLD:P0CF08][REFSEQ:NP_414799][PFAM:PF12759][PRIDE:P0CF08][INTERPRO:IPR024431][UNIPROT:P0CF08][ECOLIWIKI:b0265][ECOCYC:G6139-MONOMER] 
RDBECOLIGNC03035	yagE	282278	283186	forward	G6140	[ASKA:ECK0269+b0268+JW0261+yagE][KEIO:ECK0269+b0268+JW0261+yagE][MIM:613616][STRING:511145.b0268][ASAP:ABE-0000921][ECHOBASE:EB3128][OU-MICROARRAY:b0268][ECOCYC:G6140][REFSEQ:b0268]	RDBECOLIPDC01845	CP4-6 prophage; 2-dehydro-3-deoxygluconate aldolase	YagE	[ALPHAFOLD:P75682][PFAM:PF00701][PRIDE:P75682][PDB:2V9D][SMART:SM01130][SMR:P75682][DIP:DIP-11232N][INTERPRO:IPR013785][PROSITE:PS00665][PANTHER:PTHR12128][PRINTS:PR00146][ECOLIWIKI:b0268][MODBASE:P75682][REFSEQ:NP_414802][UNIPROT:P75682][ECOCYC:G6140-MONOMER] 
RDBECOLIGNC03036	yagF	283201	285168	forward	G6141	[ASKA:ECK0270+b0269+JW0262+yagF][KEIO:ECK0270+b0269+JW0262+yagF][STRING:511145.b0269][ASAP:ABE-0000923][ECHOBASE:EB3129][OU-MICROARRAY:b0269][ECOCYC:G6141][REFSEQ:b0269]	RDBECOLIPDC01846	CP4-6 prophage; D-xylonate dehydratase	YagF	[ALPHAFOLD:P77596][INTERPRO:IPR017798][PFAM:PF00920][PRIDE:P77596][SMR:P77596][PROSITE:PS00886][ECOLIWIKI:b0269][REFSEQ:NP_414803][UNIPROT:P77596][ECOCYC:G6141-MONOMER] 
RDBECOLIGNC03037	yagG	285395	286777	forward	G6142	[ASKA:ECK0271+b0270+JW0263+yagG][STRING:511145.b0270][ASAP:ABE-0000929][ECHOBASE:EB3130][ECOO157CYC:Z5001][OU-MICROARRAY:b0270][ECOCYC:G6142][REFSEQ:b0270]	RDBECOLIPDC00156	CP4-6 prophage; putative D-xylonate transporter YagG	YagG	[ALPHAFOLD:P75683][PFAM:PF13347][INTERPRO:IPR001927][PANTHER:PTHR11328][PRIDE:P75683][DIP:DIP-11234N][PROSITE:PS00872][ECOLIWIKI:b0270][MODBASE:P75683][ECOO157CYC:Z5001-MONOMER][REFSEQ:NP_414804][UNIPROT:P75683][ECOCYC:B0270-MONOMER] 
RDBECOLIGNC03038	yagH	286789	288399	forward	G6143	[ASKA:ECK0272+b0271+JW0264+yagH][KEIO:ECK0272+b0271+JW0264+yagH][STRING:511145.b0271][ASAP:ABE-0000931][ECHOBASE:EB3131][OU-MICROARRAY:b0271][ECOCYC:G6143][REFSEQ:b0271]	RDBECOLIPDC01847	CP4-6 prophage; putative xylosidase/arabinosidase	YagH	[ALPHAFOLD:P77713][INTERPRO:IPR013320][PFAM:PF04616][PRIDE:P77713][SMR:P77713][CAZY:GH43][ECOLIWIKI:b0271][MODBASE:P77713][SWISSMODEL:P77713][REFSEQ:NP_414805][UNIPROT:P77713][ECOCYC:G6143-MONOMER] 
RDBECOLIGNC03039	xynR	288404	289162	reverse	yagI,G6144	[ASKA:ECK0273+b0272+JW0265+yagI][KEIO:ECK0273+b0272+JW0265+yagI][STRING:511145.b0272][ASAP:ABE-0000933][ECHOBASE:EB3133][OU-MICROARRAY:b0272][ECOCYC:G6144][REFSEQ:b0272]	RDBECOLIPDC01848	CP4-6 prophage; DNA-binding transcriptional repressor XynR	XynR,YagI	[ALPHAFOLD:P77300][INTERPRO:IPR014757][PFAM:PF01614][PRIDE:P77300][SMR:P77300][SMART:SM00346][PROSITE:PS51077][ECOLIWIKI:b0272][MODBASE:P77300][REFSEQ:NP_414806][UNIPROT:P77300][ECOCYC:G6144-MONOMER] 
RDBECOLIGNC03040	insB3	290649	291152	reverse	G6145	[ASAP:ABE-0000948][OU-MICROARRAY:b0274][ECOCYC:G6145][REFSEQ:b0274]	RDBECOLIPDC03747	IS1 protein InsB	InsB3	[ALPHAFOLD:P0CF27][INTERPRO:IPR005063][PRIDE:P0CF27][PFAM:PF03400][REFSEQ:NP_414808][UNIPROT:P0CF27][ECOCYC:MONOMER0-4440] 
RDBECOLIGNC03041	insA3	291071	291346	reverse	G6146	[STRING:511145.b4516][ASAP:ABE-0000951][OU-MICROARRAY:b0275][ECOCYC:G6146][REFSEQ:b0275]	RDBECOLIPDC03663	IS1 protein InsA	InsA3	[ALPHAFOLD:P0CF09][REFSEQ:NP_414809][PRIDE:P0CF09][PFAM:PF12759][INTERPRO:IPR024431][ECOLIWIKI:b0275][UNIPROT:P0CF09][ECOCYC:MONOMER0-4227] 
RDBECOLIGNC03042	yagJ	291500	292231	forward	G6147	[ASKA:ECK0275+b0276+JW0270+yagJ][KEIO:ECK0275+b0276+JW0270+yagJ][STRING:316407.85674420][ASAP:ABE-0000963][ECHOBASE:EB3319][OU-MICROARRAY:b0276][ECOCYC:G6147][REFSEQ:b0276]	RDBECOLIPDC01849	CP4-6 prophage; protein YagJ	YagJ	[ALPHAFOLD:P77169][PRIDE:P77169][DIP:DIP-11237N][ECOLIWIKI:b0276][REFSEQ:NP_414810][UNIPROT:P77169][ECOCYC:G6147-MONOMER] 
RDBECOLIGNC03043	yagK	292322	292948	reverse	G6148	[ASKA:ECK0276+b0277+JW0271+yagK][KEIO:ECK0276+b0277+JW0271+yagK][STRING:511145.b0277][ASAP:ABE-0000965][ECHOBASE:EB3320][OU-MICROARRAY:b0277][ECOCYC:G6148][REFSEQ:b0277]	RDBECOLIPDC01850	CP4-6 prophage; uncharacterized protein YagK	YagK	[ALPHAFOLD:P77657][SMR:P77657][PFAM:PF11726][PRIDE:P77657][ECOLIWIKI:b0277][REFSEQ:NP_414811][UNIPROT:P77657][ECOCYC:G6148-MONOMER] 
RDBECOLIGNC03044	yagL	293220	293918	reverse	G6149	[ASKA:ECK0277+b0278+JW0272+yagL][KEIO:ECK0277+b0278+JW0272+yagL][STRING:511145.b0278][ASAP:ABE-0000970][ECHOBASE:EB3321][OU-MICROARRAY:b0278][ECOCYC:G6149][REFSEQ:b0278]	RDBECOLIPDC01851	CP4-6 prophage; resolvase-like catalytic domain-containing protein YagL	YagL	[ALPHAFOLD:P77607][INTERPRO:IPR011517][PFAM:PF07638][PRIDE:P77607][SMR:P77607][ECOLIWIKI:b0278][MODBASE:P77607][REFSEQ:NP_414812][UNIPROT:P77607][ECOCYC:G6149-MONOMER] 
RDBECOLIGNC03045	yagM	293945	294799	reverse	G6150	[ASKA:ECK0278+b0279+JW0273+yagM][KEIO:ECK0278+b0279+JW0273+yagM][STRING:511145.b0279][ASAP:ABE-0000972][ECHOBASE:EB3322][OU-MICROARRAY:b0279][ECOCYC:G6150][REFSEQ:b0279]	RDBECOLIPDC01852	CP4-6 prophage; protein YagM	YagM	[ALPHAFOLD:P71296][PRIDE:P71296][INTERPRO:IPR016513][ECOLIWIKI:b0279][REFSEQ:NP_414813][UNIPROT:P71296][ECOCYC:G6150-MONOMER] 
RDBECOLIGNC03046	yagN	295139	295579	reverse	G6151	[ASKA:ECK0279+b0280+JW0274+yagN][KEIO:ECK0279+b0280+JW0274+yagN][STRING:511145.b0280][ASAP:ABE-0000976][ECHOBASE:EB3323][OU-MICROARRAY:b0280][ECOCYC:G6151][REFSEQ:b0280]	RDBECOLIPDC01853	CP4-6 prophage; protein YagN	YagN	[ALPHAFOLD:P71297][PRIDE:P71297][ECOLIWIKI:b0280][REFSEQ:NP_414814][UNIPROT:P71297][ECOCYC:G6151-MONOMER] 
RDBECOLIGNC03047	intF	295696	297096	reverse	yagO,G6152	[ASKA:ECK0280+b0281+JW0275+intF][KEIO:ECK0280+b0281+JW0275+intF][STRING:511145.b0281][ASAP:ABE-0000979][ECHOBASE:EB3324][ECOO157CYC:Z1835][OU-MICROARRAY:b0281][ECOCYC:G6152][REFSEQ:b0281]	RDBECOLIPDC01854	CP4-6 prophage; putative phage integrase	YagO,IntF	[ALPHAFOLD:P71298][INTERPRO:IPR011010][PROSITE:PS51898][PFAM:PF00589][PRIDE:P71298][ECOLIWIKI:b0281][MODBASE:P71298][ECOO157CYC:Z1835-MONOMER][REFSEQ:NP_414815][UNIPROT:P71298][ECOCYC:G6152-MONOMER] 
RDBECOLIGNC03048	yagP	297381	297791	reverse	ykgT,b4695,G6153	[ASKA:b4694+b0282+ECK0281+yagP][KEIO:ECK0281+b0282+JW0276+yagP][STRING:316407.85674426][ASAP:ABE-0000982][ECHOBASE:EB3325][ECOO157CYC:Z0342][OU-MICROARRAY:b0282][ECOCYC:G6153][REFSEQ:b0282]	RDBECOLIPDC01855	putative LysR family substrate binding domain-containing protein YagP	YkgT,YagP	[ALPHAFOLD:P75684][PFAM:PF03466][SMR:P75684][INTERPRO:IPR005119][PRIDE:P75684][ECOLIWIKI:b0282][MODBASE:P75684][ECOO157CYC:Z0342-MONOMER][REFSEQ:NP_414816][UNIPROT:P75684][ECOCYC:G6153-MONOMER] 
RDBECOLIGNC03049	paoD	297770	298726	reverse	yagQ,G6154	[ASKA:ECK0282+b0283+JW0277+paoD][KEIO:ECK0282+b0283+JW0277+yagQ][STRING:511145.b0283][ASAP:ABE-0000984][ECHOBASE:EB3326][OU-MICROARRAY:b0283][ECOCYC:G6154][REFSEQ:b0283]	RDBECOLIPDC01856	molybdenum cofactor insertion chaperone PaoD	PaoD,YagQ,molybdenum cofactor insertion chaperone for PaoABC	[ALPHAFOLD:P77183][PFAM:PF13478][INTERPRO:IPR003777][SMR:P77183][PRIDE:P77183][ECOLIWIKI:b0283][REFSEQ:NP_414817][UNIPROT:P77183][ECOCYC:G6154-MONOMER] 
RDBECOLIGNC03050	paoC	298736	300934	reverse	yagR,G6155	[ASKA:ECK0283+b0284+JW0278+paoC][KEIO:ECK0283+b0284+JW0278+yagR][STRING:511145.b0284][ASAP:ABE-0000988][ECHOBASE:EB3327][OU-MICROARRAY:b0284][ECOCYC:G6155][REFSEQ:b0284]	RDBECOLIPDC01857	aldehyde dehydrogenase, molybdenum cofactor-binding subunit	YagR,PaoC	[INTERPRO:IPR000674][PFAM:PF20256][ALPHAFOLD:P77489][PDB:5G5H][SMR:P77489][SMART:SM01008][PRIDE:P77489][ECOLIWIKI:b0284][MODBASE:P77489][REFSEQ:NP_414818][UNIPROT:P77489][ECOCYC:G6155-MONOMER] 
RDBECOLIGNC03051	paoB	300931	301887	reverse	yagS,G6156	[ASKA:ECK0284+b0285+JW0279+paoB][KEIO:ECK0284+b0285+JW0279+yagS][STRING:511145.b0285][ASAP:ABE-0000990][ECHOBASE:EB3328][OU-MICROARRAY:b0285][ECOCYC:G6156][REFSEQ:b0285]	RDBECOLIPDC01858	aldehyde dehydrogenase, FAD-binding Fe-S subunit	YagS,PaoB	[INTERPRO:IPR005107][ALPHAFOLD:P77324][PFAM:PF00941][PDB:5G5H][SMR:P77324][SMART:SM01092][PROSITE:PS51387][PRIDE:P77324][ECOLIWIKI:b0285][MODBASE:P77324][REFSEQ:NP_414819][UNIPROT:P77324][ECOCYC:G6156-MONOMER] 
RDBECOLIGNC03052	paoA	301884	302573	reverse	yagT,G6157	[ASKA:ECK0285+b0286+JW0280+paoA][KEIO:ECK0285+b0286+JW0280+yagT][STRING:511145.b0286][ASAP:ABE-0000992][ECHOBASE:EB3329][OU-MICROARRAY:b0286][ECOCYC:G6157][REFSEQ:b0286]	RDBECOLIPDC01859	aldehyde dehydrogenase, Fe-S subunit	YagT,PaoA	[ALPHAFOLD:P77165][INTERPRO:IPR002888][PFAM:PF01799][PDB:5G5H][SMR:P77165][PROSITE:PS00197][PRIDE:P77165][ECOLIWIKI:b0286][MODBASE:P77165][SWISSMODEL:P77165][REFSEQ:NP_414820][UNIPROT:P77165][ECOCYC:G6157-MONOMER] 
RDBECOLIGNC03053	yagU	302991	303605	forward	G6158	[ASKA:ECK0286+b0287+JW0281+yagU][KEIO:ECK0286+b0287+JW0281+yagU][STRING:511145.b0287][ASAP:ABE-0000995][ECHOBASE:EB3330][OU-MICROARRAY:b0287][ECOCYC:G6158][REFSEQ:b0287]	RDBECOLIPDC01860	DUF1440 domain-containing inner membrane protein YagU	YagU,inner membrane protein that contributes to acid resistance	[ALPHAFOLD:P0AAA1][SMR:P0AAA1][PFAM:PF07274][INTERPRO:IPR009898][PRIDE:P0AAA1][ECOLIWIKI:b0287][UNIPROT:P0AAA1][REFSEQ:NP_414821][ECOCYC:G6158-MONOMER] 
RDBECOLIGNC03054	ykgJ	303853	304182	reverse	G6159	[ASKA:ECK0287+b0288+JW0282+ykgJ][KEIO:ECK0287+b0288+JW0282+ykgJ][STRING:511145.b0288][ASAP:ABE-0000997][ECHOBASE:EB4069][OU-MICROARRAY:b0288][ECOCYC:G6159][REFSEQ:b0288]	RDBECOLIPDC01861	putative metal-chelating domain-containing protein YkgJ	YkgJ,predicted ferredoxin	[ALPHAFOLD:P0AAL9][PFAM:PF03692][PRIDE:P0AAL9][INTERPRO:IPR005358][ECOLIWIKI:b0288][UNIPROT:P0AAL9][REFSEQ:NP_414822][ECOCYC:G6159-MONOMER] 
RDBECOLIGNC03055	ecpE	304495	305205	reverse	yagV,matF,G6160	[ASKA:ECK0288+b0289+JW5030+ecpE][KEIO:ECK0288+b0289+JW5030+yagV][STRING:511145.b0289][ASAP:ABE-0001000][ECHOBASE:EB3331][OU-MICROARRAY:b0289][ECOCYC:G6160][REFSEQ:b0289]	RDBECOLIPDC01862	putative fimbrial chaperone EcpE	MatF,YagV,EcpE,<i>E. coli</i> common pilus chaperone	[ALPHAFOLD:P77263][SMR:P77263][INTERPRO:IPR008962][PRIDE:P77263][ECOLIWIKI:b0289][REFSEQ:NP_414823][UNIPROT:P77263][ECOCYC:G6160-MONOMER] 
RDBECOLIGNC03056	ecpD	305174	306817	reverse	yagW,matE,G6161	[ASKA:ECK0289+b0290+JW0284+ecpD][KEIO:ECK0289+b0290+JW0284+yagW][STRING:511145.b0290][ASAP:ABE-0001002][ECHOBASE:EB3332][OU-MICROARRAY:b0290][ECOCYC:G6161][REFSEQ:b0290]	RDBECOLIPDC01863	fimbrial adhesin EcpD	MatE,YagW,EcpD	[ALPHAFOLD:P77694][PRIDE:P77694][DIP:DIP-11249N][ECOLIWIKI:b0290][REFSEQ:NP_414824][UNIPROT:P77694][ECOCYC:G6161-MONOMER] 
