"uniprot","qualifier","go_term","name","locus"
"P96698",NA,"GO:0051259","Spore coat protein P","BSU_05550"
"P96698",NA,"GO:0043621","Spore coat protein P","BSU_05550"
"P96698",NA,"GO:0051082","Spore coat protein P","BSU_05550"
"P96698",NA,"GO:0042542","Spore coat protein P","BSU_05550"
"P96698",NA,"GO:0006457","Spore coat protein P","BSU_05550"
"P96698",NA,"GO:0009408","Spore coat protein P","BSU_05550"
"P49936",NA,"GO:0022857","Iron(3+)-hydroxamate import system permease protein FhuB","BSU_33310"
"P49936",NA,"GO:0033214","Iron(3+)-hydroxamate import system permease protein FhuB","BSU_33310"
"P49850",NA,"GO:0006298","DNA mismatch repair protein MutL","BSU_17050"
"P49850",NA,"GO:0016887","DNA mismatch repair protein MutL","BSU_17050"
"P49850",NA,"GO:0032300","DNA mismatch repair protein MutL","BSU_17050"
"Q00777",NA,"GO:0004735","Pyrroline-5-carboxylate reductase 3","BSU_12910"
"Q00777",NA,"GO:0055129","Pyrroline-5-carboxylate reductase 3","BSU_12910"
"Q00758",NA,"GO:0005886","Stage V sporulation protein B","BSU_27670"
"Q00538",NA,"GO:0016020","Methylenomycin A resistance protein","BSU_37570"
"O34739",NA,"GO:0015179","Serine/threonine exchanger SteT","BSU_12860"
"O34739",NA,"GO:0003333","Serine/threonine exchanger SteT","BSU_12860"
"O34742",NA,"GO:0005886","Glycine betaine/carnitine/choline transport system permease protein OpuCD","BSU_33800"
"O34744",NA,"GO:0019354","Uroporphyrinogen-III C-methyltransferase","BSU_15610"
"O34744",NA,"GO:0004851","Uroporphyrinogen-III C-methyltransferase","BSU_15610"
"O34811",NA,"GO:0005886","UPF0756 membrane protein YtwI","BSU_29150"
"O34840",NA,"GO:0006874","Ca(2+)/H(+) antiporter ChaA","BSU_07920"
"O34840",NA,"GO:0070588","Ca(2+)/H(+) antiporter ChaA","BSU_07920"
"O34840",NA,"GO:0015369","Ca(2+)/H(+) antiporter ChaA","BSU_07920"
"O34843",NA,"GO:0006355","RNA polymerase sigma factor SigO","BSU_33230"
"O34893",NA,"GO:0006635","Putative enoyl-CoA hydratase/isomerase YngF","BSU_18220"
"O34527",NA,"GO:0003700","HTH-type transcriptional regulator CymR","BSU_27520"
"O34527",NA,"GO:0005829","HTH-type transcriptional regulator CymR","BSU_27520"
"O34527",NA,"GO:0006355","HTH-type transcriptional regulator CymR","BSU_27520"
"O34528",NA,"GO:0000731","Uncharacterized AAA domain-containing protein YrvN","BSU_27530"
"O34528",NA,"GO:0008047","Uncharacterized AAA domain-containing protein YrvN","BSU_27530"
"O34528",NA,"GO:0017116","Uncharacterized AAA domain-containing protein YrvN","BSU_27530"
"O34528",NA,"GO:0006261","Uncharacterized AAA domain-containing protein YrvN","BSU_27530"
"O34610",NA,"GO:0010043","High-affinity zinc uptake system membrane protein ZnuB","BSU_02870"
"O34610",NA,"GO:0005886","High-affinity zinc uptake system membrane protein ZnuB","BSU_02870"
"O34634",NA,"GO:0000967","Putative pre-16S rRNA nuclease","BSU_27390"
"O34640",NA,"GO:0004413","Uncharacterized protein YerI","BSU_06640"
"O34640",NA,"GO:0009088","Uncharacterized protein YerI","BSU_06640"
"O34653",NA,"GO:0006629","Fatty acid desaturase","BSU_19180"
"O34653",NA,"GO:0016717","Fatty acid desaturase","BSU_19180"
"O34671",NA,"GO:0005886","Probable glutamine ABC transporter permease protein GlnM","BSU_27450"
"O34671",NA,"GO:0006865","Probable glutamine ABC transporter permease protein GlnM","BSU_27450"
"O34673",NA,"GO:0019698","Altronate dehydratase","BSU_12390"
"O34683",NA,"GO:0000105","Imidazoleglycerol-phosphate dehydratase","BSU_34900"
"O34683",NA,"GO:0004424","Imidazoleglycerol-phosphate dehydratase","BSU_34900"
"O34693",NA,"GO:0072344","Rqc2 homolog RqcH","BSU_15640"
"O34693",NA,"GO:0043023","Rqc2 homolog RqcH","BSU_15640"
"O34693",NA,"GO:0000049","Rqc2 homolog RqcH","BSU_15640"
"O34693",NA,"GO:1990112","Rqc2 homolog RqcH","BSU_15640"
"O35040",NA,"GO:0008758","Uncharacterized metallophosphoesterase YkoQ","BSU_13370"
"O35040",NA,"GO:0009245","Uncharacterized metallophosphoesterase YkoQ","BSU_13370"
"O34903",NA,"GO:0000156","Uncharacterized transcriptional regulatory protein YkoG","BSU_13250"
"O34903",NA,"GO:0000976","Uncharacterized transcriptional regulatory protein YkoG","BSU_13250"
"O34903",NA,"GO:0032993","Uncharacterized transcriptional regulatory protein YkoG","BSU_13250"
"O34903",NA,"GO:0005829","Uncharacterized transcriptional regulatory protein YkoG","BSU_13250"
"O34903",NA,"GO:0006355","Uncharacterized transcriptional regulatory protein YkoG","BSU_13250"
"O34909",NA,"GO:0000034","Putative adenine deaminase YerA","BSU_06560"
"O34929",NA,"GO:0005886","Uncharacterized MFS-type transporter YfkF","BSU_07910"
"O34931",NA,"GO:0006865","L-cystine transport system permease protein TcyM","BSU_29350"
"O34931",NA,"GO:0005886","L-cystine transport system permease protein TcyM","BSU_29350"
"O34932",NA,"GO:0015937","Dephospho-CoA kinase","BSU_29060"
"O34932",NA,"GO:0004140","Dephospho-CoA kinase","BSU_29060"
"O34942",NA,"GO:0006281","ATP-dependent DNA helicase RecG","BSU_15870"
"O34942",NA,"GO:0003678","ATP-dependent DNA helicase RecG","BSU_15870"
"O34961",NA,"GO:0005215","Uncharacterized symporter YjmB","BSU_12310"
"O34961",NA,"GO:0071702","Uncharacterized symporter YjmB","BSU_12310"
"O34987",NA,"GO:0005886","Guanine/hypoxanthine permease PbuG","BSU_06370"
"O34987",NA,"GO:0005345","Guanine/hypoxanthine permease PbuG","BSU_06370"
"O31652",NA,"GO:0048034","Protoheme IX farnesyltransferase 1","BSU_12080"
"O31652",NA,"GO:0005886","Protoheme IX farnesyltransferase 1","BSU_12080"
"O31652",NA,"GO:0008495","Protoheme IX farnesyltransferase 1","BSU_12080"
"O31654",NA,"GO:0006355","RNA polymerase sigma factor SigI","BSU_13450"
"O31672",NA,"GO:0006355","HTH-type transcriptional regulator MhqR","BSU_13670"
"O31672",NA,"GO:0006950","HTH-type transcriptional regulator MhqR","BSU_13670"
"O31704",NA,"GO:0005525","Probable molybdopterin-guanine dinucleotide biosynthesis adapter protein","BSU_14290"
"O31742",NA,"GO:0022625","50S ribosomal protein L19","BSU_16040"
"O31742",NA,"GO:0003735","50S ribosomal protein L19","BSU_16040"
"O31743",NA,"GO:0006412","Ribosome biogenesis GTPase A","BSU_16050"
"O31743",NA,"GO:0003924","Ribosome biogenesis GTPase A","BSU_16050"
"O31744",NA,"GO:0006298","Ribonuclease HII","BSU_16060"
"O31744",NA,"GO:0032299","Ribonuclease HII","BSU_16060"
"O31744",NA,"GO:0043137","Ribonuclease HII","BSU_16060"
"O31744",NA,"GO:0004523","Ribonuclease HII","BSU_16060"
"O31752",NA,"GO:0005886","Phosphatidate cytidylyltransferase","BSU_16540"
"O31752",NA,"GO:0016024","Phosphatidate cytidylyltransferase","BSU_16540"
"O31752",NA,"GO:0004605","Phosphatidate cytidylyltransferase","BSU_16540"
"O31753",NA,"GO:0030145","1-deoxy-D-xylulose 5-phosphate reductoisomerase","BSU_16550"
"O31753",NA,"GO:0030604","1-deoxy-D-xylulose 5-phosphate reductoisomerase","BSU_16550"
"O31753",NA,"GO:0051484","1-deoxy-D-xylulose 5-phosphate reductoisomerase","BSU_16550"
"O31753",NA,"GO:0070402","1-deoxy-D-xylulose 5-phosphate reductoisomerase","BSU_16550"
"O31761",NA,"GO:0045892","Uncharacterized HTH-type transcriptional regulator YmfC","BSU_16810"
"O31782",NA,"GO:0005737","Polyketide synthase PksN","BSU_17210"
"O31782",NA,"GO:0004312","Polyketide synthase PksN","BSU_17210"
"O31782",NA,"GO:0071770","Polyketide synthase PksN","BSU_17210"
"O31782",NA,"GO:0006633","Polyketide synthase PksN","BSU_17210"
"O31784",NA,"GO:0071770","Polyketide synthase PksR","BSU_17220"
"O31784",NA,"GO:0004312","Polyketide synthase PksR","BSU_17220"
"O31784",NA,"GO:0005737","Polyketide synthase PksR","BSU_17220"
"O31784",NA,"GO:0006633","Polyketide synthase PksR","BSU_17220"
"O31854",NA,"GO:0004016","Cyclic di-AMP synthase CdaS","BSU_19430"
"O31982",NA,"GO:0009253","N-acetylmuramoyl-L-alanine amidase BlyA","BSU_21410"
"O31982",NA,"GO:0008745","N-acetylmuramoyl-L-alanine amidase BlyA","BSU_21410"
"O31982",NA,"GO:0009254","N-acetylmuramoyl-L-alanine amidase BlyA","BSU_21410"
"O31990",NA,"GO:0003887","Putative UV-damage repair protein UvrX","BSU_21500"
"O31990",NA,"GO:0009432","Putative UV-damage repair protein UvrX","BSU_21500"
"O31990",NA,"GO:0042276","Putative UV-damage repair protein UvrX","BSU_21500"
"P42086",NA,"GO:0042907","Xanthine permease","BSU_22060"
"P42086",NA,"GO:0042906","Xanthine permease","BSU_22060"
"Q05873",NA,"GO:0005829","Valine--tRNA ligase","BSU_28090"
"Q05873",NA,"GO:0006438","Valine--tRNA ligase","BSU_28090"
"Q05873",NA,"GO:0004832","Valine--tRNA ligase","BSU_28090"
"Q05865",NA,"GO:0008841","Dihydrofolate synthase/folylpolyglutamate synthase","BSU_28080"
"Q05865",NA,"GO:0005737","Dihydrofolate synthase/folylpolyglutamate synthase","BSU_28080"
"Q05865",NA,"GO:0004326","Dihydrofolate synthase/folylpolyglutamate synthase","BSU_28080"
"Q05865",NA,"GO:0009396","Dihydrofolate synthase/folylpolyglutamate synthase","BSU_28080"
"Q797S1",NA,"GO:0090588","Putative PTS system EIIBC component YbbF","BSU_01680"
"Q797S1",NA,"GO:0009401","Putative PTS system EIIBC component YbbF","BSU_01680"
"Q797S1",NA,"GO:0005886","Putative PTS system EIIBC component YbbF","BSU_01680"
"Q797E3",NA,"GO:0055085","Purine efflux pump PbuE","BSU_05800"
"Q797E3",NA,"GO:0022857","Purine efflux pump PbuE","BSU_05800"
"Q797E3",NA,"GO:0005886","Purine efflux pump PbuE","BSU_05800"
"Q797A7",NA,"GO:0006865","Methylthioribose transporter","BSU_07340"
"Q797A7",NA,"GO:0015171","Methylthioribose transporter","BSU_07340"
"Q796Y8",NA,"GO:0008379","Peroxiredoxin Bcp","BSU_08720"
"Q796Y8",NA,"GO:0034599","Peroxiredoxin Bcp","BSU_08720"
"Q796Y8",NA,"GO:0045454","Peroxiredoxin Bcp","BSU_08720"
"Q796Y8",NA,"GO:0005737","Peroxiredoxin Bcp","BSU_08720"
"Q796V8",NA,"GO:0005737","Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ","BSU_09840"
"Q796V8",NA,"GO:0051539","Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ","BSU_09840"
"Q796V8",NA,"GO:0006779","Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ","BSU_09840"
"Q796Q6",NA,"GO:0008483","Uncharacterized HTH-type transcriptional regulator YisV","BSU_10880"
"Q796Q6",NA,"GO:1901605","Uncharacterized HTH-type transcriptional regulator YisV","BSU_10880"
"Q796Q1",NA,"GO:0022857","Uncharacterized MFS-type transporter YitG","BSU_10980"
"Q796Q1",NA,"GO:0005886","Uncharacterized MFS-type transporter YitG","BSU_10980"
"Q796Q1",NA,"GO:0055085","Uncharacterized MFS-type transporter YitG","BSU_10980"
"Q796K9",NA,"GO:0016747","Uncharacterized N-acetyltransferase YkwB","BSU_13940"
"Q796K8",NA,"GO:0071555","Penicillin-binding protein H","BSU_13980"
"Q796K8",NA,"GO:0008658","Penicillin-binding protein H","BSU_13980"
"Q796K8",NA,"GO:0071972","Penicillin-binding protein H","BSU_13980"
"Q795Y4","contributes_to","GO:0003954","Putative formate dehydrogenase YrhE","BSU_27220"
"Q795Y4",NA,"GO:0045272","Putative formate dehydrogenase YrhE","BSU_27220"
"Q795Y4",NA,"GO:0045333","Putative formate dehydrogenase YrhE","BSU_27220"
"Q795M6",NA,"GO:0008483","Putative aminotransferase YugH","BSU_31400"
"Q795M6",NA,"GO:0006520","Putative aminotransferase YugH","BSU_31400"
"Q795J3",NA,"GO:0000271","Putative pyridoxal phosphate-dependent aminotransferase EpsN","BSU_34230"
"Q795J3",NA,"GO:0030170","Putative pyridoxal phosphate-dependent aminotransferase EpsN","BSU_34230"
"Q795J3",NA,"GO:0008483","Putative pyridoxal phosphate-dependent aminotransferase EpsN","BSU_34230"
"Q05470",NA,"GO:0006633","Polyketide synthase PksL","BSU_17190"
"Q05470",NA,"GO:0004312","Polyketide synthase PksL","BSU_17190"
"Q05470",NA,"GO:0005737","Polyketide synthase PksL","BSU_17190"
"Q05470",NA,"GO:0071770","Polyketide synthase PksL","BSU_17190"
"P42182",NA,"GO:0019843","GTPase Era","BSU_25290"
"P42182",NA,"GO:0000028","GTPase Era","BSU_25290"
"P42182",NA,"GO:0043024","GTPase Era","BSU_25290"
"P42182",NA,"GO:0005829","GTPase Era","BSU_25290"
"P42200",NA,"GO:0005886","L-cystine transport system permease protein TcyB","BSU_03600"
"P42200",NA,"GO:0015184","L-cystine transport system permease protein TcyB","BSU_03600"
"P42200",NA,"GO:0015811","L-cystine transport system permease protein TcyB","BSU_03600"
"P71019",NA,"GO:0006633","Malonyl CoA-acyl carrier protein transacylase","BSU_15900"
"P71019",NA,"GO:0004314","Malonyl CoA-acyl carrier protein transacylase","BSU_15900"
"P71019",NA,"GO:0005829","Malonyl CoA-acyl carrier protein transacylase","BSU_15900"
"P32397",NA,"GO:0016491","Coproporphyrinogen III oxidase","BSU_10140"
"P32396",NA,"GO:0006783","Coproporphyrin III ferrochelatase","BSU_10130"
"P32396",NA,"GO:0004325","Coproporphyrin III ferrochelatase","BSU_10130"
"P32395",NA,"GO:0004853","Uroporphyrinogen decarboxylase","BSU_10120"
"P32395",NA,"GO:0005829","Uroporphyrinogen decarboxylase","BSU_10120"
"P32395",NA,"GO:0006783","Uroporphyrinogen decarboxylase","BSU_10120"
"P32081",NA,"GO:0003676","Cold shock protein CspB","BSU_09100"
"P32081",NA,"GO:0010468","Cold shock protein CspB","BSU_09100"
"P71060",NA,"GO:0005886","Uncharacterized membrane protein EpsK","BSU_34265"
"P68729",NA,"GO:0003991","Acetylglutamate kinase","BSU_11210"
"P68729",NA,"GO:0006526","Acetylglutamate kinase","BSU_11210"
"P68579",NA,"GO:0034040","SPbeta prophage-derived sublancin-168-processing and transport ATP-binding protein SunT","BSU_21470"
"P68579",NA,"GO:0055085","SPbeta prophage-derived sublancin-168-processing and transport ATP-binding protein SunT","BSU_21470"
"P68573",NA,"GO:0005829","SPbeta prophage-derived DNA-binding protein HU 2","BSU_21050"
"P68573",NA,"GO:0003677","SPbeta prophage-derived DNA-binding protein HU 2","BSU_21050"
"P68569",NA,"GO:0005829","SPbeta prophage-derived disulfide bond formation protein A","BSU_21460"
"P68569",NA,"GO:0005737","SPbeta prophage-derived disulfide bond formation protein A","BSU_21460"
"P68569",NA,"GO:0015035","SPbeta prophage-derived disulfide bond formation protein A","BSU_21460"
"P68569",NA,"GO:0045454","SPbeta prophage-derived disulfide bond formation protein A","BSU_21460"
"P68524",NA,"GO:0010181","SPbeta prophage-derived protein NrdI","BSU_20070"
"P68522",NA,"GO:0008253","5'(3')-deoxyribonucleotidase","BSU_20270"
"P68522",NA,"GO:0009223","5'(3')-deoxyribonucleotidase","BSU_20270"
"P40830",NA,"GO:0004421","Polyketide biosynthesis 3-hydroxy-3-methylglutaryl-ACP synthase PksG","BSU_17150"
"P40830",NA,"GO:0010142","Polyketide biosynthesis 3-hydroxy-3-methylglutaryl-ACP synthase PksG","BSU_17150"
"P40830",NA,"GO:0006084","Polyketide biosynthesis 3-hydroxy-3-methylglutaryl-ACP synthase PksG","BSU_17150"
"Q07876",NA,"GO:0071424","Ribosomal RNA small subunit methyltransferase H","BSU_15140"
"Q07876",NA,"GO:0005737","Ribosomal RNA small subunit methyltransferase H","BSU_15140"
"Q07876",NA,"GO:0070475","Ribosomal RNA small subunit methyltransferase H","BSU_15140"
"Q07429",NA,"GO:0005886","Ammonium transporter","BSU_36510"
"Q07429",NA,"GO:0072488","Ammonium transporter","BSU_36510"
"Q07429",NA,"GO:0008519","Ammonium transporter","BSU_36510"
"Q07428",NA,"GO:0005524","Nitrogen regulatory PII-like protein","BSU_36520"
"Q07428",NA,"GO:0005829","Nitrogen regulatory PII-like protein","BSU_36520"
"Q07428",NA,"GO:0006808","Nitrogen regulatory PII-like protein","BSU_36520"
"Q07428",NA,"GO:0030234","Nitrogen regulatory PII-like protein","BSU_36520"
"P71047",NA,"GO:0003700","Putative HTH-type transcriptional regulator YwgB","BSU_37580"
"P71047",NA,"GO:0005829","Putative HTH-type transcriptional regulator YwgB","BSU_37580"
"P71047",NA,"GO:0006355","Putative HTH-type transcriptional regulator YwgB","BSU_37580"
"P71055",NA,"GO:0016757","Putative glycosyltransferase EpsF","BSU_34320"
"P71062",NA,"GO:0016780","Uncharacterized sugar transferase EpsL","BSU_34250"
"P71083",NA,"GO:0005886","UPF0421 protein YgaE","BSU_08700"
"P38050",NA,"GO:0008658","Penicillin-binding protein 1F","BSU_10110"
"P38050",NA,"GO:0046677","Penicillin-binding protein 1F","BSU_10110"
"P38050",NA,"GO:0009252","Penicillin-binding protein 1F","BSU_10110"
"P38050",NA,"GO:0008955","Penicillin-binding protein 1F","BSU_10110"
"P38032",NA,"GO:0008734","L-aspartate oxidase","BSU_27870"
"P38032",NA,"GO:0034628","L-aspartate oxidase","BSU_27870"
"P38021",NA,"GO:0042802","Ornithine aminotransferase","BSU_40340"
"P38021",NA,"GO:0030170","Ornithine aminotransferase","BSU_40340"
"P38494",NA,"GO:0006412","30S ribosomal protein S1 homolog","BSU_22880"
"P38494",NA,"GO:0022627","30S ribosomal protein S1 homolog","BSU_22880"
"P38494",NA,"GO:0003729","30S ribosomal protein S1 homolog","BSU_22880"
"P38494",NA,"GO:0003735","30S ribosomal protein S1 homolog","BSU_22880"
"P38424",NA,"GO:0005829","Probable GTP-binding protein EngB","BSU_28190"
"P09122",NA,"GO:0006261","DNA polymerase III subunit gamma/tau","BSU_00190"
"Q04796",NA,"GO:0008840","4-hydroxy-tetrahydrodipicolinate synthase","BSU_16770"
"Q04796",NA,"GO:0005829","4-hydroxy-tetrahydrodipicolinate synthase","BSU_16770"
"Q04778",NA,"GO:0003700","HTH-type transcriptional regulator AlsR","BSU_36020"
"Q04778",NA,"GO:0006355","HTH-type transcriptional regulator AlsR","BSU_36020"
"Q04778",NA,"GO:0032993","HTH-type transcriptional regulator AlsR","BSU_36020"
"Q04747",NA,"GO:0005737","Surfactin synthase subunit 2","BSU_03490"
"Q04747",NA,"GO:0043041","Surfactin synthase subunit 2","BSU_03490"
"Q04747",NA,"GO:0031177","Surfactin synthase subunit 2","BSU_03490"
"Q04747",NA,"GO:0044550","Surfactin synthase subunit 2","BSU_03490"
"O34580",NA,"GO:0043138","ATP-dependent DNA helicase PcrA","BSU_06610"
"O34580",NA,"GO:0033202","ATP-dependent DNA helicase PcrA","BSU_06610"
"O34580",NA,"GO:0005829","ATP-dependent DNA helicase PcrA","BSU_06610"
"O34580",NA,"GO:0000725","ATP-dependent DNA helicase PcrA","BSU_06610"
"O34431",NA,"GO:0015662","Calcium-transporting ATPase","BSU_15650"
"O34431",NA,"GO:0034220","Calcium-transporting ATPase","BSU_15650"
"O34443",NA,"GO:0003999","Adenine phosphoribosyltransferase","BSU_27610"
"O34734",NA,"GO:0005315","Sulfate permease CysP","BSU_15580"
"O34734",NA,"GO:0035435","Sulfate permease CysP","BSU_15580"
"O34753",NA,"GO:0044038","Probable undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase","BSU_35530"
"O34753",NA,"GO:0009103","Probable undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase","BSU_35530"
"O34753",NA,"GO:0016780","Probable undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase","BSU_35530"
"O34753",NA,"GO:0071555","Probable undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase","BSU_35530"
"O34944",NA,"GO:0008777","Putative dipeptidase YtjP","BSU_29980"
"O34944",NA,"GO:0006526","Putative dipeptidase YtjP","BSU_29980"
"O34978",NA,"GO:0005886","Guanine/hypoxanthine permease PbuO","BSU_29990"
"O34978",NA,"GO:0005345","Guanine/hypoxanthine permease PbuO","BSU_29990"
"O34643",NA,"GO:0000976","Uncharacterized HTH-type transcriptional regulator YvkB","BSU_35200"
"O34643",NA,"GO:0006355","Uncharacterized HTH-type transcriptional regulator YvkB","BSU_35200"
"O34643",NA,"GO:0003700","Uncharacterized HTH-type transcriptional regulator YvkB","BSU_35200"
"P0CI75",NA,"GO:0004077","Bifunctional ligase/repressor BirA","BSU_22440"
"P0CI75",NA,"GO:0005737","Bifunctional ligase/repressor BirA","BSU_22440"
"P46899",NA,"GO:0022625","50S ribosomal protein L18","BSU_01320"
"P46899",NA,"GO:0008097","50S ribosomal protein L18","BSU_01320"
"P46905",NA,"GO:0005829","Uncharacterized oxidoreductase YccK","BSU_02770"
"P46911",NA,"GO:0005886","Menaquinol-cytochrome c reductase iron-sulfur subunit","BSU_22560"
"P46911",NA,"GO:0016491","Menaquinol-cytochrome c reductase iron-sulfur subunit","BSU_22560"
"P46914",NA,"GO:0042601","Spore coat protein S","BSU_30900"
"Q9JMQ2",NA,"GO:0006281","Pyrophosphatase PpaX","BSU_34970"
"Q9JMQ2",NA,"GO:0005829","Pyrophosphatase PpaX","BSU_34970"
"Q9JMQ2",NA,"GO:0016311","Pyrophosphatase PpaX","BSU_34970"
"Q9JMQ2",NA,"GO:0008967","Pyrophosphatase PpaX","BSU_34970"
"P54460",NA,"GO:0008276","Ribosomal protein L11 methyltransferase","BSU_25450"
"P51777",NA,"GO:0003676","Cold shock protein CspD","BSU_21930"
