InteractionId	Interaction_type	Interaction_subtype	Citation	Interactor1	commonName1	Role1	Interactor2	commonName2	Role2	interactor1_uniprot_id	interactor1_name	interactor2_uniprot_id	interactor2_name	source
WBInteraction000567677	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00006946	prx-10	Target	Q10658	unc-119	C0HKD6	wars-2	wormbase
WBInteraction000567678	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00018160	odr-8	Target	Q10658	unc-119	Q94218	odr-8	wormbase
WBInteraction000567679	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00022718	ZK370.4	Target	Q10658	unc-119	Q02331	ZK370.4	wormbase
WBInteraction000567680	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00010842	ymel-1	Target	Q10658	unc-119	P54813	ymel-1	wormbase
WBInteraction000567681	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00006648	ttb-1	Target	Q10658	unc-119	O16991	ttb-1	wormbase
WBInteraction000567687	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00006824	unc-95	Target	Q10658	unc-119	Q9NEZ5	unc-95	wormbase
WBInteraction000567689	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00008564	acox-1.1	Target	Q10658	unc-119	O62140	acox-1.1	wormbase
WBInteraction000567691	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00013260	rsr-2	Target	Q10658	unc-119	Q9U213	rsr-2	wormbase
WBInteraction000567695	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00000765	coq-5	Target	Q10658	unc-119	P34666	coq-5	wormbase
WBInteraction000567701	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00000813	csn-1	Target	Q10658	unc-119	Q9GS00	csn-1	wormbase
WBInteraction000567703	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00019820	cogc-8	Target	Q10658	unc-119	O44502	cogc-8	wormbase
WBInteraction000567704	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00013765	cdkr-3	Target	Q10658	unc-119	Q9U2Y2	cdkr-3	wormbase
WBInteraction000567705	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00014117	clec-91	Target	Q10658	unc-119	Q94417	clec-91	wormbase
WBInteraction000567706	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00013232	faah-4	Target	Q10658	unc-119	Q9U217	faah-4	wormbase
WBInteraction000567709	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00013255	tric-1B.1	Target	Q10658	unc-119	Q9NA75	tric-1B.1	wormbase
WBInteraction000567713	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00003936	pat-12	Target	Q10658	unc-119	Q95QA6	pat-12	wormbase
WBInteraction000567714	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00015248	mai-2	Target	Q10658	unc-119	O44441	mai-2	wormbase
WBInteraction000567715	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00006911	vha-2	Target	Q10658	unc-119	C0HLB3	vha-2	wormbase
WBInteraction000567717	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00016496	C37C3.2	Target	Q10658	unc-119	Q22918	C37C3.2	wormbase
WBInteraction000567719	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00008429	etc-1	Target	Q10658	unc-119	O17736	etc-1	wormbase
WBInteraction000567721	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00003991	pfn-3	Target	Q10658	unc-119	Q21193	pfn-3	wormbase
WBInteraction000567722	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00017027	D1044.1	Target	Q10658	unc-119	P41949	D1044.1	wormbase
WBInteraction000567723	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00011743	T13F2.2	Target	Q10658	unc-119	Q94045	T13F2.2	wormbase
WBInteraction000567726	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00011647	noca-1	Target	Q10658	unc-119	G5EEK3	noca-1	wormbase
WBInteraction000567735	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00002891	let-767	Target	Q10658	unc-119	Q09517	let-767	wormbase
WBInteraction000567737	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00016995	acly-1	Target	Q10658	unc-119	P53585	acly-1	wormbase
WBInteraction000567738	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00004467	rpn-11	Target	Q10658	unc-119	O76577	rpn-11	wormbase
WBInteraction000567739	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00000931	dao-5	Target	Q10658	unc-119	Q9XVS4	dao-5	wormbase
WBInteraction000567740	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00014030	glb-1	Target	Q10658	unc-119	P30627	glb-1	wormbase
WBInteraction000567742	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00000479	cgh-1	Target	Q10658	unc-119	Q95YF3	cgh-1	wormbase
WBInteraction000567745	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00001328	epi-1	Target	Q10658	unc-119	Q21313	epi-1	wormbase
WBInteraction000567746	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00003834	nxf-1	Target	Q10658	unc-119	Q9XVS7	nxf-1	wormbase
WBInteraction000567747	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00009158	F26E4.3	Target	Q10658	unc-119	P90850	F26E4.3	wormbase
WBInteraction000567749	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00006964	xrn-2	Target	Q10658	unc-119	Q9U299	xrn-2	wormbase
WBInteraction000567750	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00018811	pmt-2	Target	Q10658	unc-119	Q22993	pmt-2	wormbase
WBInteraction000567753	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00002053	ifb-1	Target	Q10658	unc-119	Q19289	ifb-1	wormbase
WBInteraction000567755	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00001263	emb-9	Target	Q10658	unc-119	P17139	emb-9	wormbase
WBInteraction000567759	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00015754	C14B9.8	Target	Q10658	unc-119	P34335	C14B9.8	wormbase
WBInteraction000567760	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00019898	R05G6.4	Target	Q10658	unc-119	Q21755	R05G6.4	wormbase
WBInteraction000567761	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00001633	gly-8	Target	Q10658	unc-119	O45293	gly-8	wormbase
WBInteraction000567763	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00004758	sek-1	Target	Q10658	unc-119	G5EDF7	sek-1	wormbase
WBInteraction000567766	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00002061	ife-3	Target	Q10658	unc-119	O61955	ife-3	wormbase
WBInteraction000567767	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00017643	czw-1	Target	Q10658	unc-119	Q19642	czw-1	wormbase
WBInteraction000567770	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00003992	pgl-1	Target	Q10658	unc-119	Q9TZQ3	pgl-1	wormbase
WBInteraction000567771	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00008514	mrpl-44	Target	Q10658	unc-119	P34384	mrpl-44	wormbase
WBInteraction000567772	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00000200	arx-2	Target	Q10658	unc-119	P53489	arx-2	wormbase
WBInteraction000567774	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00006926	vit-2	Target	Q10658	unc-119	P05690	vit-2	wormbase
WBInteraction000567775	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00017719	ldp-1	Target	Q10658	unc-119	Q9GZE9	ldp-1	wormbase
WBInteraction000567776	Physical	ProteinProtein	He L et al. (2020) Elife Cortical anchoring of the microtubule cytoskeleton is essential for neuron ....	WBGene00006843	unc-119	Bait	WBGene00017319	mrps-9	Target	Q10658	unc-119	P34388	mrps-9	wormbase
WBInteraction000567787	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00004029	pik-1	Bait	WBGene00007877	nfki-1	Target	G5ECP4	pik-1	G5EDE9	nfki-1	wormbase
WBInteraction000567789	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00007877	nfki-1	Target	Q18008	actl-1	G5EDE9	nfki-1	wormbase
WBInteraction000567795	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00001386	far-2	Target	Q18008	actl-1	P34383	far-2	wormbase
WBInteraction000567796	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00021113	gsp-3	Target	Q18008	actl-1	O02658	gsp-3	wormbase
WBInteraction000567799	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00004704	rsp-7	Target	Q18008	actl-1	O01159	rsp-7	wormbase
WBInteraction000567801	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00013650	Y105C5B.9	Target	Q18008	actl-1	Q9NAM7	Y105C5B.9	wormbase
WBInteraction000567804	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00003528	nas-9	Target	Q18008	actl-1	P91137	nas-9	wormbase
WBInteraction000567806	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00009776	F46B6.12	Target	Q18008	actl-1	Q9BI88	F46B6.12	wormbase
WBInteraction000567807	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00016014	C23G10.7	Target	Q18008	actl-1	Q45EK7	C23G10.7	wormbase
WBInteraction000567810	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00008887	tbcd-1	Target	Q18008	actl-1	Q19493	tbcd-1	wormbase
WBInteraction000567812	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00016898	clik-2	Target	Q18008	actl-1	Q09936	C53C9.2	wormbase
WBInteraction000567813	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00019941	pgam-5	Target	Q18008	actl-1	Q09422	pgam-5	wormbase
WBInteraction000567814	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00000418	ced-4	Target	Q18008	actl-1	P30429	ced-4	wormbase
WBInteraction000567816	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00006541	tbh-1	Target	Q18008	actl-1	Q9XTQ6	tbh-1	wormbase
WBInteraction000567817	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00003136	mau-2	Target	Q18008	actl-1	O17581	mau-2	wormbase
WBInteraction000567818	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00006448	glod-4	Target	Q18008	actl-1	Q09253	glod-4	wormbase
WBInteraction000567821	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00019900	vdac-1	Target	Q18008	actl-1	Q21752	vdac-1	wormbase
WBInteraction000567822	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00006433	sdhb-1	Target	Q18008	actl-1	Q09545	sdhb-1	wormbase
WBInteraction000567824	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00004367	ric-8	Target	Q18008	actl-1	Q9GSX9	ric-8	wormbase
WBInteraction000567825	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00003063	lpd-7	Target	Q18008	actl-1	Q95Y89	lpd-7	wormbase
WBInteraction000567826	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00006764	unc-27	Target	Q18008	actl-1	Q9GYF1	unc-27	wormbase
WBInteraction000567831	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00004305	ran-4	Target	Q18008	actl-1	Q21735	ran-4	wormbase
WBInteraction000567834	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00016209	C29E4.12	Target	Q18008	actl-1	Q8MNU8	C29E4.12	wormbase
WBInteraction000567838	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00001595	gld-1	Target	Q18008	actl-1	Q17339	gld-1	wormbase
WBInteraction000567840	Physical	ProteinProtein	Flynn SM et al. (2020) Nat Commun MALT-1 mediates IL-17 neural signaling to regulateC. elegans behavior, ....	WBGene00015787	actl-1	Bait	WBGene00021830	Y54E10A.10	Target	Q18008	actl-1	Q9N3F0	Y54E10A.10	wormbase
