From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WBGene00011834	Q22557	reviewed	SPRTN_CAEEL	DNA-dependent metalloprotease dvc-1 (EC 3.4.24.-) (DNA damage protein targeting VCP) (DVC1) (Protein with SprT-like domain at the N terminus) (Spartan)	dvc-1 T19B10.6	Caenorhabditis elegans	368
WBGene00004452	O17570	reviewed	RL38_CAEEL	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)	rpl-38 C06B8.8	Caenorhabditis elegans	70
WBGene00019943	Q09424	reviewed	YRO7_CAEEL	Uncharacterized protein R07G3.7	R07G3.7	Caenorhabditis elegans	366
WBGene00011932	Q9XVI6	reviewed	SPTC3_CAEEL	Serine palmitoyltransferase 3 (EC 2.3.1.50) (Long chain base biosynthesis protein 3) (LCB 3) (Serine-palmitoyl-CoA transferase 3) (SPT 3) (SPT3)	sptl-3 T22G5.5	Caenorhabditis elegans	512
WBGene00011872	Q22616	reviewed	BL1S1_CAEEL	Biogenesis of lysosome-related organelles complex 1 subunit 1 (BLOC-1 subunit 1)	blos-1 T20G5.10	Caenorhabditis elegans	129
WBGene00022785	P34664	reviewed	YOY6_CAEEL	Uncharacterized protein ZK652.6	ZK652.6	Caenorhabditis elegans	575
WBGene00002100	G5EFH1	reviewed	INS17_CAEEL	Insulin-like peptide 17	ins-17 ins-2 F56F3.6	Caenorhabditis elegans	108
WBGene00013552	G5EEM1	reviewed	GEMI_CAEEL	Geminin homolog	gmn-1 Y75B8A.17	Caenorhabditis elegans	180
WBGene00019246	Q9N5K2	reviewed	RPAB1_CAEEL	DNA-directed RNA polymerases I, II, and III subunit RPABC1 (RNA polymerases I, II, and III subunit ABC1) (RPB5 homolog)	rpb-5 H27M09.2	Caenorhabditis elegans	211
WBGene00009966	Q20716	reviewed	ISY1_CAEEL	Protein isy-1	isy-1 F53B7.3	Caenorhabditis elegans	267
WBGene00001486	Q9TY03	reviewed	FRDA_CAEEL	Frataxin, mitochondrial (Fxn) (EC 1.16.3.1)	frh-1 F59G1.7	Caenorhabditis elegans	136
WBGene00021902	Q9N392	reviewed	NARF_CAEEL	Probable cytosolic Fe-S cluster assembly factor oxy-4	oxy-4 Y54H5A.4	Caenorhabditis elegans	457
WBGene00022770	Q23534	reviewed	ACP1_CAEEL	Putative acid phosphatase 1 (EC 3.1.3.2)	acp-1 ZK563.6	Caenorhabditis elegans	426
WBGene00020999	O16999	reviewed	ZPR1_CAEEL	Zinc finger protein ZPR1 homolog	W03F9.1	Caenorhabditis elegans	455
WBGene00012479	Q9XW12	reviewed	CIAO1_CAEEL	Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog	Y18D10A.9	Caenorhabditis elegans	337
WBGene00003594	O76463	reviewed	NFT1_CAEEL	Nitrilase and fragile histidine triad fusion protein NitFhit [Includes: Bis(5'-adenosyl)-triphosphatase (EC 3.6.1.29) (AP3A hydrolase) (AP3Aase) (Diadenosine 5',5'''-P1,P3-triphosphate hydrolase) (Dinucleosidetriphosphatase); Nitrilase homolog (EC 3.5.-.-)]	nft-1 Y56A3A.13	Caenorhabditis elegans	440
WBGene00001823	Q9GYG4	reviewed	ITPA_CAEEL	Inosine triphosphate pyrophosphatase (ITPase) (Inosine triphosphatase) (EC 3.6.1.9) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	hap-1 ZC395.7	Caenorhabditis elegans	184
WBGene00021012	U4PR86	reviewed	MELK_CAEEL	Maternal embryonic leucine zipper kinase (MELK) (EC 2.7.11.1)	pig-1 W03G1.6	Caenorhabditis elegans	706
WBGene00014168	Q09382	reviewed	YS86_CAEEL	Uncharacterized protein ZK945.6	ZK945.6	Caenorhabditis elegans	216
WBGene00010574	P34507	reviewed	YMV5_CAEEL	Uncharacterized protein K04H4.5	K04H4.5	Caenorhabditis elegans	251
WBGene00019820	O44502	reviewed	COG8_CAEEL	Conserved oligomeric Golgi complex subunit 8 (COG complex subunit 8) (Component of oligomeric Golgi complex 8)	cogc-8 R02D3.2	Caenorhabditis elegans	743
WBGene00000879	P52011	reviewed	CYP3_CAEEL	Peptidyl-prolyl cis-trans isomerase 3 (PPIase 3) (EC 5.2.1.8) (Cyclophilin-3) (CYP-3) (Rotamase 3)	cyn-3 cyp-3 Y75B12B.5	Caenorhabditis elegans	173
WBGene00000878	P52010	reviewed	CYP2_CAEEL	Peptidyl-prolyl cis-trans isomerase 2 (PPIase 2) (EC 5.2.1.8) (Cyclophilin-2) (Rotamase 2)	cyn-2 cyp-2 ZK520.5	Caenorhabditis elegans	172
WBGene00006950	Q94129	reviewed	WRT4_CAEEL	Warthog protein 4 (Protein M75) [Cleaved into: Warthog protein 4 N-product; Warthog protein 4 C-product]	wrt-4 ZK678.5	Caenorhabditis elegans	557
WBGene00011072	Q09418	reviewed	TG209_CAEEL	Putative protein tag-209	tag-209 R06F6.11	Caenorhabditis elegans	99
WBGene00013127	Q9U256	reviewed	PA2L_CAEEL	Phospholipase A2-like protein Y52B11A.8	Y52B11A.8	Caenorhabditis elegans	174
WBGene00003749	Q09367	reviewed	NLP11_CAEEL	Neuropeptide-like peptide 11	nlp-11 ZK1320.10	Caenorhabditis elegans	134
WBGene00000203	Q9XWV3	reviewed	ARPC3_CAEEL	Probable actin-related protein 2/3 complex subunit 3 (Arp2/3 complex 21 kDa subunit) (p21-ARC)	arx-5 Y37D8A.1	Caenorhabditis elegans	183
WBGene00006913	G5EDB8	reviewed	VATO_CAEEL	V-type proton ATPase 21 kDa proteolipid subunit c'' (V-ATPase 21 kDa proteolipid subunit c'')	vha-4 T01H3.1	Caenorhabditis elegans	214
WBGene00000870	Q9U2M5	reviewed	CCND_CAEEL	G1/S-specific cyclin-D	cyd-1 Y38F1A.5	Caenorhabditis elegans	405
WBGene00007024	A8WHP8	reviewed	PLIN1_CAEEL	Perilipin-1 homolog (Lipid droplet-associated protein)	plin-1 mdt-28 W01A8.1	Caenorhabditis elegans	418
WBGene00013073	Q9XXR3	reviewed	HMT11_CAEEL	Proton myo-inositol cotransporter hmit-1.1 (H(+)-myo-inositol cotransporter hmit-1.1) (H(+)-myo-inositol symporter hmit-1.1)	hmit-1.1 Y51A2D.4	Caenorhabditis elegans	606
WBGene00022783	P34660	reviewed	TOM7_CAEEL	Mitochondrial import receptor subunit TOM7 homolog (Translocase of outer membrane 7 kDa subunit homolog)	tomm-7 ZK652.2	Caenorhabditis elegans	58
WBGene00006553	Q9NAH2	reviewed	TBX34_CAEEL	Putative T-box protein 34	tbx-34 Y47D3A.10	Caenorhabditis elegans	302
WBGene00022696	Q20255	reviewed	TTC21_CAEEL	Tetratricopeptide repeat protein 21 homolog (TPR repeat protein 21 homolog) (Intraflagellar transport protein 139 homolog)	ift-139 ZK328.7	Caenorhabditis elegans	1324
WBGene00013984	P34642	reviewed	SRP09_CAEEL	Signal recognition particle 9 kDa protein (SRP9)	ZK512.4	Caenorhabditis elegans	76
WBGene00014251	Q09652	reviewed	GSTK1_CAEEL	Glutathione S-transferase kappa 1 (EC 2.5.1.18) (GST class-kappa)	gstk-1 ZK1320.1	Caenorhabditis elegans	226
WBGene00014083	O62518	reviewed	YHPK_CAEEL	Brix domain-containing protein ZK795.3	ZK795.3	Caenorhabditis elegans	292
WBGene00000772	O01835	reviewed	CPB3_CAEEL	Cytoplasmic polyadenylation element-binding protein 3	cpb-3 B0414.5	Caenorhabditis elegans	745
WBGene00004355	Q22307	reviewed	DHX9_CAEEL	ATP-dependent RNA helicase A (EC 3.6.4.13) (Nuclear DNA helicase II) (NDH II)	rha-1 T07D4.3	Caenorhabditis elegans	1301
WBGene00009661	Q20374	reviewed	PATR1_CAEEL	Protein PAT1 homolog 1	patr-1 F43G6.9	Caenorhabditis elegans	833
WBGene00017951	P53015	reviewed	YPO4_CAEEL	Uncharacterized protein F31E3.4	F31E3.4	Caenorhabditis elegans	1131
WBGene00000480	Q18905	reviewed	CGP1_CAEEL	GTP-binding protein cgp-1	cgp-1 Y38C9A.2	Caenorhabditis elegans	613
WBGene00007329	Q09449	reviewed	YQ12_CAEEL	Uncharacterized ATP-dependent helicase C05C10.2 (EC 3.6.4.-)	C05C10.2	Caenorhabditis elegans	1523
WBGene00007028	G5EEV2	reviewed	TRR1_CAEEL	Transcription-associated protein 1 (Cel-trr-1) (TRRAP-like protein 1)	trr-1 C47D12.1	Caenorhabditis elegans	4064
WBGene00004698	Q23121	reviewed	RSP1_CAEEL	Probable splicing factor, arginine/serine-rich 1 (CeSRp75) (RNA-binding protein srp-5)	rsp-1 srp-5 W02B12.3	Caenorhabditis elegans	312
WBGene00000482	Q22516	reviewed	CHD3_CAEEL	Chromodomain-helicase-DNA-binding protein 3 homolog (CHD-3) (EC 3.6.4.12)	chd-3 T14G8.1	Caenorhabditis elegans	1787
WBGene00004442	Q21930	reviewed	RL28_CAEEL	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)	rpl-28 R11D1.8	Caenorhabditis elegans	126
WBGene00021929	Q9N363	reviewed	DCP1_CAEEL	mRNA-decapping enzyme 1	dcap-1 Y55F3AM.12	Caenorhabditis elegans	332
WBGene00012929	Q9NAH6	reviewed	KS6B_CAEEL	Ribosomal protein S6 kinase beta (EC 2.7.11.1)	rsks-1 Y47D3A.16	Caenorhabditis elegans	550
WBGene00011938	P54889	reviewed	ALH13_CAEEL	Probable delta-1-pyrroline-5-carboxylate synthase (P5CS) [Includes: Glutamate 5-kinase (GK) (EC 2.7.2.11) (Gamma-glutamyl kinase); Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Aldehyde dehydrogenase family 13) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)]	alh-13 T22H6.2	Caenorhabditis elegans	802
WBGene00002169	P41877	reviewed	ISW1_CAEEL	Chromatin-remodeling complex ATPase chain isw-1 (EC 3.6.4.-) (Nucleosome-remodeling factor subunit isw-1)	isw-1 F37A4.8	Caenorhabditis elegans	1009
WBGene00004049	Q9N4H4	reviewed	PARP1_CAEEL	Poly [ADP-ribose] polymerase 1 (EC 2.4.2.30) (Poly ADP-ribose metabolism enzyme 1) (Protein poly-ADP-ribosyltransferase parp-1) (EC 2.4.2.-)	parp-1 pme-1 Y71F9AL.18	Caenorhabditis elegans	945
WBGene00003078	Q19952	reviewed	LSM4_CAEEL	Probable U6 snRNA-associated Sm-like protein LSm4	lsm-4 F32A5.7	Caenorhabditis elegans	123
WBGene00007400	P34313	reviewed	BUD31_CAEEL	Protein BUD31 homolog (Protein G10 homolog)	bud-31 C07A9.2	Caenorhabditis elegans	147
WBGene00001231	O01974	reviewed	EIF3H_CAEEL	Eukaryotic translation initiation factor 3 subunit H (eIF3h)	eif-3.H C41D11.2	Caenorhabditis elegans	365
WBGene00000917	Q9N3Q8	reviewed	DAF25_CAEEL	Dauer abnormal formation protein 25 (daf-25) (suppressor of che-2 small body size 3) (Chb-3)	daf-25 Y48G1A.3	Caenorhabditis elegans	388
WBGene00000830	O61235	reviewed	CATA2_CAEEL	Catalase-2 (EC 1.11.1.6)	ctl-1 cat-2 Y54G11A.6	Caenorhabditis elegans	497
WBGene00015754	P34335	reviewed	KPBA_CAEEL	Probable phosphorylase b kinase regulatory subunit alpha (Phosphorylase kinase subunit alpha)	C14B9.8	Caenorhabditis elegans	1226
WBGene00016496	Q22918	reviewed	IF5_CAEEL	Eukaryotic translation initiation factor 5 (eIF-5)	C37C3.2	Caenorhabditis elegans	436
WBGene00018967	Q20875	reviewed	DHX15_CAEEL	Pre-mRNA-splicing factor ATP-dependent RNA helicase ddx-15 (EC 3.6.4.13) (DEAH box protein 15)	ddx-15 F56D2.6	Caenorhabditis elegans	739
WBGene00006617	P52709	reviewed	SYTC_CAEEL	Threonine--tRNA ligase, cytoplasmic (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS)	tars-1 trs-1 C47D12.6	Caenorhabditis elegans	725
WBGene00010896	Q21568	reviewed	NH2L1_CAEEL	NHP2-like protein 1 homolog	M28.5	Caenorhabditis elegans	128
WBGene00010780	P34519	reviewed	TXTP_CAEEL	Putative tricarboxylate transport protein, mitochondrial (Citrate transport protein) (CTP)	K11H3.3	Caenorhabditis elegans	312
WBGene00017237	Q19196	reviewed	DPOE2_CAEEL	Probable DNA polymerase epsilon subunit 2 (DNA polymerase II subunit 2) (DNA polymerase epsilon subunit B)	pole-2 F08B4.5	Caenorhabditis elegans	534
WBGene00018491	Q9UAV5	reviewed	MDHC_CAEEL	Malate dehydrogenase, cytoplasmic (EC 1.1.1.37)	mdh-1 F46E10.10	Caenorhabditis elegans	336
WBGene00022046	Q9TYK1	reviewed	GAR1_CAEEL	Probable H/ACA ribonucleoprotein complex subunit 1-like protein	Y66H1A.4	Caenorhabditis elegans	244
WBGene00006063	Q19200	reviewed	STO1_CAEEL	Stomatin-1	sto-1 F08C6.4	Caenorhabditis elegans	330
WBGene00006648	O16991	reviewed	TF2B_CAEEL	Transcription initiation factor IIB (General transcription factor TFIIB)	ttb-1 W03F9.5	Caenorhabditis elegans	306
WBGene00000090	Q94125	reviewed	AGE1_CAEEL	Phosphatidylinositol 3-kinase age-1 (PI3-kinase age-1) (PI3K age-1) (PtdIns-3-kinase age-1) (EC 2.7.1.137) (Aging alteration protein 1)	age-1 B0334.8	Caenorhabditis elegans	1182
WBGene00000466	Q17607	reviewed	MCE1_CAEEL	mRNA-capping enzyme [Includes: mRNA 5'-triphosphate monophosphatase (EC 3.6.1.74) (mRNA 5'-phosphatase); mRNA guanylyltransferase (EC 2.7.7.50) (GTP--RNA guanylyltransferase) (GTase)]	cel-1 C03D6.3	Caenorhabditis elegans	623
WBGene00017683	Q09309	reviewed	RBBP5_CAEEL	Retinoblastoma-binding protein homolog 5	rbbp-5 lsy-15 F21H12.1	Caenorhabditis elegans	454
WBGene00006437	O01583	reviewed	MRCK_CAEEL	Serine/threonine-protein kinase mrck-1 (EC 2.7.11.1) (Myotonic dystrophy kinase-related CDC42-binding kinase homolog)	mrck-1 K08B12.5	Caenorhabditis elegans	1592
WBGene00012031	P90795	reviewed	GPDM_CAEEL	Probable glycerol-3-phosphate dehydrogenase, mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3)	gpdh-3 T25G3.4	Caenorhabditis elegans	722
WBGene00013106	Q9U263	reviewed	SET26_CAEEL	Histone-lysine N-methyltransferase set-26 (EC 2.1.1.355)	set-26 Y51H4A.12	Caenorhabditis elegans	1645
WBGene00017482	O44498	reviewed	SET9_CAEEL	Histone-lysine N-methyltransferase set-9 (EC 2.1.1.-)	set-9 F15E6.1	Caenorhabditis elegans	1623
WBGene00004727	Q2L6W9	reviewed	SAX1_CAEEL	Serine/threonine-protein kinase sax-1 (EC 2.7.11.1) (NDR protein kinase) (Sensory axon guidance protein 1)	sax-1 R11G1.4	Caenorhabditis elegans	476
WBGene00000237	G5ECL4	reviewed	BRAM2_CAEEL	Neurexin-related protein bam-2 (Branching abnormal protein 2)	bam-2 Y71F9AR.1	Caenorhabditis elegans	1007
WBGene00000833	P34575	reviewed	CISY_CAEEL	Probable citrate synthase, mitochondrial (EC 2.3.3.16)	cts-1 T20G5.2	Caenorhabditis elegans	468
WBGene00000041	P34455	reviewed	ACON_CAEEL	Probable aconitate hydratase, mitochondrial (Aconitase) (EC 4.2.1.3) (Citrate hydro-lyase)	aco-2 F54H12.1	Caenorhabditis elegans	777
WBGene00001683	P04970	reviewed	G3P1_CAEEL	Glyceraldehyde-3-phosphate dehydrogenase 1 (GAPDH-1) (EC 1.2.1.12)	gpd-1 T09F3.3	Caenorhabditis elegans	341
WBGene00001393	Q9NEQ0	reviewed	FAT1_CAEEL	Omega-3 fatty acid desaturase fat-1 (FAT-1) (EC 1.14.19.-) (FAT-1 N3 desaturase) (Fatty acid desaturase 1) (Fatty acid metabolism 1)	fat-1 Y67H2A.8	Caenorhabditis elegans	402
WBGene00001394	G5EGA5	reviewed	FAT2_CAEEL	Delta(12) fatty acid desaturase fat-2 (FAT-2) (EC 1.14.19.-) (EC 1.14.19.6) (Fatty acid desaturase 2)	fat-2 W02A2.1	Caenorhabditis elegans	376
WBGene00007129	P41938	reviewed	HCDH2_CAEEL	Probable 3-hydroxyacyl-CoA dehydrogenase B0272.3 (EC 1.1.1.35)	B0272.3	Caenorhabditis elegans	309
WBGene00012015	Q17761	reviewed	6PGD_CAEEL	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	T25B9.9	Caenorhabditis elegans	484
WBGene00017719	Q9GZE9	reviewed	LDP1_CAEEL	Lipid droplet localized protein	ldp-1 F22F7.1	Caenorhabditis elegans	426
WBGene00001794	Q21217	reviewed	GABT_CAEEL	Probable 4-aminobutyrate aminotransferase, mitochondrial (EC 2.6.1.19) ((S)-3-amino-2-methylpropionate transaminase) (EC 2.6.1.22) (GABA aminotransferase) (GABA-AT) (Gamma-amino-N-butyrate transaminase) (GABA transaminase) (L-AIBAT)	gta-1 K04D7.3	Caenorhabditis elegans	483
WBGene00018811	Q22993	reviewed	PMT2_CAEEL	Phosphoethanolamine N-methyltransferase 2 (PMT-2) (EC 2.1.1.103) (S-adenosyl-L-methionine:phosphomethylethanolamine N-methyltransferase)	pmt-2 F54D11.1	Caenorhabditis elegans	437
WBGene00000283	Q10462	reviewed	CAH5_CAEEL	Putative carbonic anhydrase 5 (EC 4.2.1.1) (Carbonate dehydratase 5)	cah-5 R173.1	Caenorhabditis elegans	310
WBGene00000114	P52713	reviewed	MMSA_CAEEL	Probable methylmalonate-semialdehyde/malonate-semialdehyde dehydrogenase [acylating], mitochondrial (MMSDH) (EC 1.2.1.27) (Malonate-semialdehyde dehydrogenase [acylating])	alh-8 F13D12.4	Caenorhabditis elegans	523
WBGene00009187	Q93615	reviewed	ETFA_CAEEL	Probable electron transfer flavoprotein subunit alpha, mitochondrial (Alpha-ETF)	F27D4.1	Caenorhabditis elegans	332
WBGene00001099	G5ECG7	reviewed	MTP_CAEEL	Microsomal triglyceride transfer protein homolog (Defecation suppressor of clk-1)	dsc-4 K02D7.4	Caenorhabditis elegans	892
WBGene00006920	Q9XXU9	reviewed	VATC_CAEEL	V-type proton ATPase subunit C (V-ATPase subunit C) (Vacuolar proton pump subunit C)	vha-11 Y38F2AL.3	Caenorhabditis elegans	384
WBGene00020507	Q22494	reviewed	VATH2_CAEEL	Probable V-type proton ATPase subunit H 2 (V-ATPase subunit H 2) (Vacuolar proton pump subunit H 2)	vha-15 T14F9.1	Caenorhabditis elegans	470
WBGene00013025	Q9XW92	reviewed	VATA_CAEEL	V-type proton ATPase catalytic subunit A (V-ATPase subunit A) (EC 7.1.2.2) (V-ATPase 69 kDa subunit) (Vacuolar H ATPase protein 13) (Vacuolar proton pump subunit alpha)	vha-13 Y49A3A.2	Caenorhabditis elegans	606
WBGene00012344	P91917	reviewed	OLA1_CAEEL	Obg-like ATPase 1	ola-1 tag-210 W08E3.3	Caenorhabditis elegans	395
WBGene00016250	Q05036	reviewed	HS110_CAEEL	Heat shock protein 110	hsp-110 C30C11.4	Caenorhabditis elegans	776
WBGene00023417	Q18158	reviewed	SWM1_CAEEL	Serine protease inhibitor swm-1 (Sperm activation without mating protein 1)	swm-1 C25E10.9	Caenorhabditis elegans	135
WBGene00018963	P98080	reviewed	UCR1_CAEEL	Cytochrome b-c1 complex subunit 1, mitochondrial (Ubiquinol-cytochrome-c reductase complex core protein 1)	ucr-1 F56D2.1	Caenorhabditis elegans	471
WBGene00004413	Q9XVF7	reviewed	RL8_CAEEL	Large ribosomal subunit protein uL2 (60S ribosomal protein L8)	rpl-2 rpl-8 B0250.1	Caenorhabditis elegans	260
WBGene00004427	P91374	reviewed	RL15_CAEEL	Large ribosomal subunit protein eL15 (60S ribosomal protein L15)	rpl-15 K11H12.2	Caenorhabditis elegans	204
WBGene00004430	O45946	reviewed	RL18_CAEEL	Large ribosomal subunit protein eL18 (60S ribosomal protein L18)	rpl-18 Y45F10D.12	Caenorhabditis elegans	188
WBGene00004473	Q9N3X2	reviewed	RS4_CAEEL	Small ribosomal subunit protein eS4 (40S ribosomal protein S4)	rps-4 Y43B11AR.4	Caenorhabditis elegans	259
WBGene00012978	Q9U2A9	reviewed	BOP1_CAEEL	Ribosome biogenesis protein BOP1 homolog	Y48B6A.1	Caenorhabditis elegans	674
WBGene00015557	P34307	reviewed	YKR1_CAEEL	KH domain-containing protein C06G4.1	C06G4.1	Caenorhabditis elegans	886
WBGene00009122	Q93573	reviewed	TCTP_CAEEL	Translationally-controlled tumor protein homolog (TCTP)	tct-1 F25H2.11	Caenorhabditis elegans	181
WBGene00009084	Q19753	reviewed	YU0O_CAEEL	Uncharacterized protein F23B12.7	F23B12.7	Caenorhabditis elegans	953
WBGene00007955	Q9U3N5	reviewed	SELT1_CAEEL	Thioredoxin reductase-like selenoprotein T homolog selt-1.1 (EC 1.8.1.9)	selt-1.1 C35C5.3	Caenorhabditis elegans	247
WBGene00006978	G5EGI7	reviewed	ZIG1_CAEEL	Zwei Ig domain protein zig-1 (2 Ig domain protein zig-1)	zig-1 K10C3.3	Caenorhabditis elegans	265
WBGene00001679	P17343	reviewed	GBB1_CAEEL	Guanine nucleotide-binding protein subunit beta-1	gpb-1 F13D12.7	Caenorhabditis elegans	340
WBGene00001680	Q20636	reviewed	GBB2_CAEEL	Guanine nucleotide-binding protein subunit beta-2	gpb-2 eat-11 gbp-2 F52A8.2	Caenorhabditis elegans	369
WBGene00003424	Q19832	reviewed	MSP3_CAEEL	Major sperm protein 3 (MSP)	msp-3 F26G1.7	Caenorhabditis elegans	127
WBGene00000831	Q27487	reviewed	CATA1_CAEEL	Peroxisomal catalase 1 (EC 1.11.1.6) (Catalase-2)	ctl-2 cat cat-1 Y54G11A.5	Caenorhabditis elegans	500
WBGene00016509	P91134	reviewed	PURA_CAEEL	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	adss-1 C37H5.6	Caenorhabditis elegans	457
WBGene00012878	O45941	reviewed	U375E_CAEEL	UPF0375 protein Y45F10C.2	Y45F10C.2	Caenorhabditis elegans	117
WBGene00001601	O76743	reviewed	GLH4_CAEEL	ATP-dependent RNA helicase glh-4 (EC 3.6.4.13) (Germline helicase 4)	glh-4 T12F5.3	Caenorhabditis elegans	1156
WBGene00008514	P34384	reviewed	RM44_CAEEL	Large ribosomal subunit protein mL44 (Mitochondrial large ribosomal subunit protein mrpl-44) (Ribosomal protein L44, mitochondrial)	mrpl-44 F02A9.4	Caenorhabditis elegans	394
WBGene00007137	P46554	reviewed	LCMT1_CAEEL	Leucine carboxyl methyltransferase 1 (EC 2.1.1.233) ([Phosphatase 2A protein]-leucine-carboxy methyltransferase 1)	lcmt-1 B0285.4	Caenorhabditis elegans	333
WBGene00014252	Q09364	reviewed	YS22_CAEEL	Uncharacterized protein ZK1320.2	ZK1320.2	Caenorhabditis elegans	208
WBGene00002001	P34183	reviewed	SYH_CAEEL	Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)	hars-1 hrs-1 syh-1 T11G6.1	Caenorhabditis elegans	521
WBGene00002027	Q7JKP6	reviewed	HSR9_CAEEL	Protein hsr-9 (Heat shock related protein 9) (Tumor suppressor p53-binding protein 1 homolog) (53BP1)	hsr-9 T05F1.6	Caenorhabditis elegans	1165
WBGene00001752	Q21355	reviewed	GST4_CAEEL	Glutathione S-transferase 4 (EC 2.5.1.18) (CeGST1) (GST class-sigma)	gst-4 K08F4.7	Caenorhabditis elegans	207
WBGene00007709	Q9XVS3	reviewed	CLC87_CAEEL	C-type lectin domain-containing protein 87 (Chondroitin proteoglycan 5)	clec-87 cpg-5 C25A1.8	Caenorhabditis elegans	233
WBGene00015481	P48053	reviewed	YPD1_CAEEL	Uncharacterized protein C05D11.1	C05D11.1	Caenorhabditis elegans	995
WBGene00021882	Q95XX1	reviewed	PNCB_CAEEL	Nicotinate phosphoribosyltransferase (NAPRTase) (EC 6.3.4.21)	nprt-1 Y54G2A.17	Caenorhabditis elegans	562
WBGene00014030	P30627	reviewed	GLBH_CAEEL	Globin-like protein	glb-1 cbg-1 glo ZK637.13	Caenorhabditis elegans	159
WBGene00022678	Q23445	reviewed	SAR1_CAEEL	Small COPII coat GTPase SAR1 (EC 3.6.5.2)	sar-1 ZK180.4	Caenorhabditis elegans	193
WBGene00014058	Q09629	reviewed	KADY_CAEEL	Probable adenylate kinase isoenzyme ZK673.2 (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	ZK673.2	Caenorhabditis elegans	222
WBGene00012834	Q9XWN7	reviewed	NSH1_CAEEL	Nucleoside hydrolase (EC 3.2.2.-) (EC 3.2.2.1) (EC 3.2.2.2) (EC 3.2.2.3) (EC 3.2.2.7) (EC 3.2.2.8)	Y43F8C.13	Caenorhabditis elegans	338
WBGene00011247	Q21939	reviewed	RM49_CAEEL	Large ribosomal subunit protein mL49 (39S ribosomal protein L49, mitochondrial) (L49mt) (MRP-L49)	mrpl-49 R11D1.9	Caenorhabditis elegans	187
WBGene00009246	Q9XV52	reviewed	EFGM_CAEEL	Elongation factor G, mitochondrial (EF-Gmt) (Elongation factor G 1, mitochondrial) (mEF-G 1) (Elongation factor G1)	gfm-1 F29C12.4	Caenorhabditis elegans	750
WBGene00002152	Q21926	reviewed	SYIC_CAEEL	Isoleucine--tRNA ligase, cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	iars-1 irs-1 R11A8.6	Caenorhabditis elegans	1141
WBGene00000542	P34308	reviewed	CAN1_CAEEL	Calpain clp-1 (EC 3.4.22.-)	clp-1 C06G4.2	Caenorhabditis elegans	780
WBGene00003950	P91477	reviewed	PSB2_CAEEL	Proteasome subunit beta type-2 (Proteasome subunit beta 4)	pbs-4 T20F5.2	Caenorhabditis elegans	199
WBGene00000465	Q17802	reviewed	CPG1_CAEEL	Chondroitin proteoglycan 1 (Cell junction protein 1) (Cytokinesis protein cej-1)	cpg-1 cej-1 C07G2.1	Caenorhabditis elegans	584
WBGene00009818	Q20507	reviewed	ACBP3_CAEEL	Acyl-CoA-binding protein homolog 3 (ACBP-3)	acbp-3 F47B10.7	Caenorhabditis elegans	116
WBGene00002015	P34696	reviewed	HSP11_CAEEL	Heat shock protein Hsp-16.1/Hsp-16.11	hsp-16.1 hsp16-1b T27E4.8; hsp-16.11 hsp16-1a T27E4.2	Caenorhabditis elegans	145
WBGene00017686	Q09541	reviewed	TPP2_CAEEL	Tripeptidyl-peptidase 2 (TPP2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl peptidase II) (TPPII)	tpp-2 F21H12.6	Caenorhabditis elegans	1374
