From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
Q9BMN8	Q9BMN8	reviewed	LAR_CAEEL	Tyrosine-protein phosphatase Lar-like (EC 3.1.3.48) (Protein-tyrosine phosphate 3)	ptp-3 C09D8.1/C09D8.2	Caenorhabditis elegans	2200
Q04833	Q04833	reviewed	LRP_CAEEL	Low-density lipoprotein receptor-related protein (LRP)	lrp-1 F29D11.1	Caenorhabditis elegans	4753
O44451	O44451	reviewed	ODPB_CAEEL	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial (PDHE1-B) (EC 1.2.4.1)	pdhb-1 C04C3.3	Caenorhabditis elegans	352
P45898	P45898	reviewed	YNL6_CAEEL	Uncharacterized protein R12B2.6	R12B2.6	Caenorhabditis elegans	106
Q09450	Q09450	reviewed	SCOT_CAEEL	Probable succinyl-CoA:3-ketoacid coenzyme A transferase, mitochondrial (EC 2.8.3.5) (3-oxoacid CoA-transferase)	C05C10.3	Caenorhabditis elegans	521
O02305	O02305	reviewed	NH217_CAEEL	Nuclear hormone receptor family member nhr-217	nhr-217 T09E11.2	Caenorhabditis elegans	383
P34621	P34621	reviewed	YO85_CAEEL	Uncharacterized protein ZK1236.5	ZK1236.5	Caenorhabditis elegans	148
Q965T6	Q965T6	reviewed	KLP20_CAEEL	Kinesin-like protein klp-20	klp-20 Y50D7A.6	Caenorhabditis elegans	646
P34604	P34604	reviewed	EI2BA_CAEEL	Translation initiation factor eIF2B subunit alpha (eIF2B GDP-GTP exchange factor subunit alpha)	ZK1098.4	Caenorhabditis elegans	305
Q20992	Q20992	reviewed	ACX3_CAEEL	Acyl-coenzyme A oxidase acox-3 (EC 1.3.3.-)	acox-3 acox-6 F58F9.7	Caenorhabditis elegans	667
Q09627	Q09627	reviewed	ILB2_CAEEL	Probable insulin-like peptide beta-type 2	ins-2 ZK75.2	Caenorhabditis elegans	106
Q9XUB3	Q9XUB3	reviewed	REC8_CAEEL	Meiotic recombination protein rec-8 (Cohesin rec-8)	rec-8 W02A2.6	Caenorhabditis elegans	781
Q20719	Q20719	reviewed	NDUV2_CAEEL	Probable NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial (EC 7.1.1.2)	F53F4.10	Caenorhabditis elegans	239
G5EEM0	G5EEM0	reviewed	NH114_CAEEL	Nuclear hormone receptor 114	nhr-114 Y45G5AM.1	Caenorhabditis elegans	418
P51403	P51403	reviewed	RS2_CAEEL	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)	rps-2 C49H3.11	Caenorhabditis elegans	272
Q21241	Q21241	reviewed	LECT2_CAEEL	Leukocyte cell-derived chemotaxin-2 homolog (Chondromodulin II)	lect-2 K05F1.5	Caenorhabditis elegans	335
P24887	P24887	reviewed	NU1M_CAEEL	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	nduo-1 nd1 MTCE.11	Caenorhabditis elegans	291
G5ECB2	G5ECB2	reviewed	GABR2_CAEEL	Gamma-aminobutyric acid type B receptor subunit 2	gbb-2 ZK180.1	Caenorhabditis elegans	842
O45599	O45599	reviewed	CBD1_CAEEL	Chitin-binding domain protein cbd-1	cbd-1 H02I12.1	Caenorhabditis elegans	1319
O62146	O62146	reviewed	PLBL2_CAEEL	Putative phospholipase B-like 2 (EC 3.1.1.-) (LAMA-like protein 2) (Lamina ancestor homolog 2)	F09B12.3	Caenorhabditis elegans	582
Q9XTG1	Q9XTG1	reviewed	NLGN1_CAEEL	Neuroligin-1	nlg-1 C40C9.5	Caenorhabditis elegans	798
Q93704	Q93704	reviewed	SPRR2_CAEEL	Sex peptide receptor-related protein 2 (Myoinhibitory-like protein receptor homolog)	sprr-2 mipr-1 F42D1.3	Caenorhabditis elegans	451
Q18268	Q18268	reviewed	PDL1_CAEEL	Phosphodiesterase delta-like protein	pdl-1 C27H5.1	Caenorhabditis elegans	159
P22981	P22981	reviewed	LET60_CAEEL	Ras protein let-60 (Abnormal cell lineage protein 34) (Lethal protein 60)	let-60 lin-34 ZK792.6	Caenorhabditis elegans	184
P34451	P34451	reviewed	YMA6_CAEEL	Uncharacterized protein F54F2.6	F54F2.6	Caenorhabditis elegans	71
G5EGN8	G5EGN8	reviewed	NHR27_CAEEL	Nuclear hormone receptor family member nhr-27	nhr-27 F16H9.2	Caenorhabditis elegans	353
P34607	P34607	reviewed	MUT7_CAEEL	Exonuclease mut-7 (EC 3.1.-.-) (Exonuclease 3'-5' domain-containing protein 3 homolog)	mut-7 ZK1098.8	Caenorhabditis elegans	910
Q9XW87	Q9XW87	reviewed	LONP2_CAEEL	Lon protease homolog 2, peroxisomal (EC 3.4.21.53)	lonp-2 Y75B8A.4	Caenorhabditis elegans	773
Q9NAP9	Q9NAP9	reviewed	RT15_CAEEL	Small ribosomal subunit protein uS15m (28S ribosomal protein S15, mitochondrial) (MRP-S15) (S15mt)	mrps-15 K07A12.7	Caenorhabditis elegans	330
P83260	P83260	reviewed	SRB8_CAEEL	Serpentine receptor class beta-8/9 (Protein srb-8/Srb-9)	srb-8 F37C12.15; srb-9 F37C12.16	Caenorhabditis elegans	351
P34379	P34379	reviewed	ATG13_CAEEL	Autophagy-related protein 13 homolog	atg-13 epg-1 D2007.5	Caenorhabditis elegans	443
P34641	P34641	reviewed	CED11_CAEEL	Protein ced-11 (Cell death protein 11)	ced-11 ZK512.3	Caenorhabditis elegans	1418
P41880	P41880	reviewed	YPT2_CAEEL	Uncharacterized protein F37A4.2	F37A4.2	Caenorhabditis elegans	189
Q11114	Q11114	reviewed	YX07_CAEEL	Uncharacterized protein C03B1.7	C03B1.7	Caenorhabditis elegans	847
O16991	O16991	reviewed	TF2B_CAEEL	Transcription initiation factor IIB (General transcription factor TFIIB)	ttb-1 W03F9.5	Caenorhabditis elegans	306
Q19532	Q19532	reviewed	SNX17_CAEEL	Sorting nexin-17 homolog	snx-17 F17H10.3	Caenorhabditis elegans	540
Q95XD3	Q95XD3	reviewed	BL1S2_CAEEL	Biogenesis of lysosome-related organelles complex 1 subunit 2 (BLOC-1 subunit 2)	blos-2 Y73B6BL.30	Caenorhabditis elegans	132
Q11191	Q11191	reviewed	YPDD_CAEEL	Uncharacterized protein C05D11.13	C05D11.13	Caenorhabditis elegans	270
Q95XM2	Q95XM2	reviewed	PHM_CAEEL	Probable peptidylglycine alpha-hydroxylating monooxygenase 1 (PHM) (EC 1.14.17.3)	pghm-1 Y71G12B.4	Caenorhabditis elegans	324
Q20027	Q20027	reviewed	C25HL_CAEEL	Cholesterol 25-hydroxylase-like protein (EC 1.14.99.-)	F35C8.5	Caenorhabditis elegans	300
Q966L5	Q966L5	reviewed	SRRT_CAEEL	Serrate RNA effector molecule homolog (Arsenite-resistance protein 2 homolog)	E01A2.2	Caenorhabditis elegans	712
Q95XZ6	Q95XZ6	reviewed	LAAT1_CAEEL	Lysosomal amino acid transporter 1	laat-1 Y43H11AL.2	Caenorhabditis elegans	311
Q9GYI4	Q9GYI4	reviewed	JMJD6_CAEEL	Bifunctional arginine demethylase and lysyl-hydroxylase psr-1 (EC 1.14.11.-) (Phosphatidylserine receptor 1)	psr-1 F29B9.4	Caenorhabditis elegans	400
P49029	P49029	reviewed	MGN_CAEEL	Protein mago nashi homolog (Ce-mago)	mag-1 R09B3.5	Caenorhabditis elegans	152
Q6RYS9	Q6RYS9	reviewed	DOPR3_CAEEL	Dopamine receptor 3 (Dopamine D2-like receptor dop-3)	dop-3 T14E8.3	Caenorhabditis elegans	607
O16202	O16202	reviewed	LYS7_CAEEL	Lysozyme-like protein 7	lys-7 C02A12.4	Caenorhabditis elegans	283
Q20937	Q20937	reviewed	CNOT1_CAEEL	CCR4-NOT transcription complex subunit let-711 (CCR4-associated factor let-711) (Lethal protein 711) (Negative regulator of transcription subunit 1 homolog) (NOT1)	let-711 ntl-1 spn-3 F57B9.2	Caenorhabditis elegans	2641
P34540	P34540	reviewed	KINH_CAEEL	Kinesin heavy chain (Uncoordinated protein 116) (Protein unc-116)	unc-116 khc-1 R05D3.7	Caenorhabditis elegans	815
G5EGN3	G5EGN3	reviewed	ELT6_CAEEL	Transcription factor elt-6 (Erythroid-like transcription factor family elt-6)	elt-6 F52C12.5	Caenorhabditis elegans	367
Q93890	Q93890	reviewed	SRF3_CAEEL	UDP-galactose/UDP-N-acetylglucosamine transporter srf-3 (Surface antigenicity abnormal 3)	srf-3 M02B1.1	Caenorhabditis elegans	368
P19626	P19626	reviewed	MLR2_CAEEL	Myosin regulatory light chain 2	mlc-2 C36E6.5	Caenorhabditis elegans	170
Q9N4D6	Q9N4D6	reviewed	SESN1_CAEEL	Sestrin homolog	sesn-1 Y74C9A.5	Caenorhabditis elegans	474
Q8I7G4	Q8I7G4	reviewed	TTC30_CAEEL	Tetratricopeptide repeat protein 30 homolog (TPR repeat protein 30 homolog) (Abnormal dye filling protein 1)	dyf-1 F54C1.5	Caenorhabditis elegans	656
O16264	O16264	reviewed	PEBPH_CAEEL	Phosphatidylethanolamine-binding protein homolog F40A3.3	F40A3.3	Caenorhabditis elegans	221
P35800	P35800	reviewed	DPY10_CAEEL	Cuticle collagen dpy-10 (Protein dumpy-10)	dpy-10 T14B4.7	Caenorhabditis elegans	372
A0A078BQN7	A0A078BQN7	reviewed	FKH3_CAEEL	Forkhead box protein fkh-3	fkh-3 C29F7.4	Caenorhabditis elegans	421
P34660	P34660	reviewed	TOM7_CAEEL	Mitochondrial import receptor subunit TOM7 homolog (Translocase of outer membrane 7 kDa subunit homolog)	tomm-7 ZK652.2	Caenorhabditis elegans	58
Q9TXV7	Q9TXV7	reviewed	TYDP1_CAEEL	Probable tyrosyl-DNA phosphodiesterase (Tyr-DNA phosphodiesterase) (EC 3.1.4.-)	F52C12.1	Caenorhabditis elegans	451
P19625	P19625	reviewed	MLR1_CAEEL	Myosin regulatory light chain 1	mlc-1 C36E6.3	Caenorhabditis elegans	170
O01530	O01530	reviewed	ASP6_CAEEL	Aspartic protease 6 (EC 3.4.23.-)	asp-6 F21F8.7	Caenorhabditis elegans	389
Q17388	Q17388	reviewed	FER1_CAEEL	Sperm vesicle fusion protein fer-1	fer-1 F43G9.6	Caenorhabditis elegans	2034
Q21265	Q21265	reviewed	TIMPL_CAEEL	Putative metalloproteinase inhibitor tag-225 (TIMP-like protein)	tag-225 K07C11.5	Caenorhabditis elegans	158
Q23262	Q23262	reviewed	DAO4_CAEEL	Protein dao-4 (Dauer or aging adult overexpression 4)	dao-4 ZC373.6	Caenorhabditis elegans	217
Q9N4M4	Q9N4M4	reviewed	ANC1_CAEEL	Nuclear anchorage protein 1 (Anchorage 1 protein) (Nesprin homolog)	anc-1 ZK973.6	Caenorhabditis elegans	8545
Q21944	Q21944	reviewed	GLPK_CAEEL	Probable glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase)	R11F4.1	Caenorhabditis elegans	502
Q19192	Q19192	reviewed	E2AKA_CAEEL	Eukaryotic translation initiation factor 2-alpha kinase pek-1 (EC 2.7.11.1) (CePEK) (PEK) (PRKR-like endoplasmic reticulum kinase) (PERK)	pek-1 F46C3.1	Caenorhabditis elegans	1077
Q9U2M8	Q9U2M8	reviewed	C2D1_CAEEL	Coiled-coil and C2 domain-containing protein 1-like	Y37H9A.3	Caenorhabditis elegans	781
G5EDF7	G5EDF7	reviewed	SEK1_CAEEL	Dual specificity mitogen-activated protein kinase kinase sek-1 (MAP kinase kinase sek-1) (EC 2.7.12.2)	sek-1 R03G5.2	Caenorhabditis elegans	336
O16785	O16785	reviewed	PARV_CAEEL	Paralyzed arrest at two-fold protein 6 (Actopaxin homolog) (Parvin-like protein)	pat-6 T21D12.4	Caenorhabditis elegans	375
Q09996	Q09996	reviewed	SYLC_CAEEL	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	lars-1 lrs-1 R74.1	Caenorhabditis elegans	1186
Q9TZ99	Q9TZ99	reviewed	NH121_CAEEL	Nuclear hormone receptor family member nhr-121	nhr-121 E02H9.8	Caenorhabditis elegans	461
Q6I6D4	Q6I6D4	reviewed	CLUA1_CAEEL	Clusterin-associated protein 1 homolog	dyf-3 C04C3.5	Caenorhabditis elegans	404
G5EDM7	G5EDM7	reviewed	DAF5_CAEEL	Ski protein homolog (Abnormal dauer formation protein 5)	daf-5 W01G7.1	Caenorhabditis elegans	627
Q21281	Q21281	reviewed	MUP4_CAEEL	Transmembrane matrix receptor MUP-4 (Muscle-positioning protein 4)	mup-4 K07D8.1	Caenorhabditis elegans	2104
P41998	P41998	reviewed	YKC7_CAEEL	Uncharacterized protein B0280.7	B0280.7	Caenorhabditis elegans	344
O17828	O17828	reviewed	PRDE1_CAEEL	piRNA biogenesis factor prde-1 (piRNA silencing defective protein 1)	prde-1 F21A3.5	Caenorhabditis elegans	526
Q9N4H4	Q9N4H4	reviewed	PARP1_CAEEL	Poly [ADP-ribose] polymerase 1 (EC 2.4.2.30) (Poly ADP-ribose metabolism enzyme 1) (Protein poly-ADP-ribosyltransferase parp-1) (EC 2.4.2.-)	parp-1 pme-1 Y71F9AL.18	Caenorhabditis elegans	945
Q95QD1	Q95QD1	reviewed	TM135_CAEEL	Transmembrane protein 135 homolog	tmem-135 K02G10.3	Caenorhabditis elegans	445
Q18081	Q18081	reviewed	UGT48_CAEEL	Putative UDP-glucuronosyltransferase ugt-48 (UDPGT 48) (EC 2.4.1.17)	ugt-48 ugt15 C18C4.3	Caenorhabditis elegans	526
Q19272	Q19272	reviewed	MSH5_CAEEL	MutS protein homolog 5	msh-5 F09E8.3	Caenorhabditis elegans	1369
Q10012	Q10012	reviewed	YSV6_CAEEL	Uncharacterized protein T19C3.6	T19C3.6	Caenorhabditis elegans	201
Q9N361	Q9N361	reviewed	RT25_CAEEL	Small ribosomal subunit protein mS25 (28S ribosomal protein S25, mitochondrial) (MRP-S25) (S25mt)	mrps-25 Y55F3AM.1	Caenorhabditis elegans	170
Q9U3K5	Q9U3K5	reviewed	INX2_CAEEL	Innexin-2 (Protein opu-2)	inx-2 opu-2 F08G12.10	Caenorhabditis elegans	419
O44400	O44400	reviewed	F37C4_CAEEL	Protein F37C4.5	F37C4.5	Caenorhabditis elegans	556
Q93542	Q93542	reviewed	NAS24_CAEEL	Zinc metalloproteinase nas-24 (EC 3.4.24.-) (Nematode astacin 24)	nas-24 F20G2.4	Caenorhabditis elegans	396
Q9N2L7	Q9N2L7	reviewed	PLK2_CAEEL	Serine/threonine-protein kinase plk-2 (EC 2.7.11.21) (Polo-like kinase 2)	plk-2 Y71F9B.7	Caenorhabditis elegans	632
Q95XU6	Q95XU6	reviewed	ZC3HE_CAEEL	Zinc finger CCCH domain-containing protein 14 (Suppressor of tau pathology protein 2)	sut-2 Y61A9LA.8	Caenorhabditis elegans	740
Q10654	Q10654	reviewed	CCNB3_CAEEL	G2/mitotic-specific cyclin-B3	cyb-3 cyb-2 T06E6.2	Caenorhabditis elegans	385
Q22285	Q22285	reviewed	TTR46_CAEEL	Transthyretin-like protein 46	ttr-46 T07C12.7	Caenorhabditis elegans	179
P34285	P34285	reviewed	TSP1_CAEEL	Tetraspanin-1	tsp-1 C02F5.8	Caenorhabditis elegans	244
O76689	O76689	reviewed	SNF6_CAEEL	Sodium-dependent acetylcholine transporter (Sodium:neurotransmitter symporter family protein 6)	snf-6 M01G5.5	Caenorhabditis elegans	714
Q10924	Q10924	reviewed	FKH6_CAEEL	Forkhead transcription factor fkh-6	fkh-6 B0286.5	Caenorhabditis elegans	323
O17386	O17386	reviewed	CED8_CAEEL	Cell death abnormality protein 8	ced-8 F08F1.5	Caenorhabditis elegans	458
P90947	P90947	reviewed	HMP1_CAEEL	Alpha-catenin-like protein hmp-1 (Protein humpback-1)	hmp-1 R13H4.4	Caenorhabditis elegans	927
P34527	P34527	reviewed	YM66_CAEEL	Uncharacterized protein K12H4.6	K12H4.6	Caenorhabditis elegans	81
Q09602	Q09602	reviewed	CEH62_CAEEL	Homeobox protein ceh-62	ceh-62 R06F6.6	Caenorhabditis elegans	416
Q9XWN6	Q9XWN6	reviewed	ANI3_CAEEL	Anillin-like protein 3	ani-3 Y43F8C.14	Caenorhabditis elegans	709
P20270	P20270	reviewed	HM07_CAEEL	Homeobox protein ceh-7	ceh-7 C34C6.8	Caenorhabditis elegans	84
O45797	O45797	reviewed	WARTS_CAEEL	Serine/threonine-protein kinase WARTS homolog (EC 2.7.11.1) (LATS kinase homolog)	wts-1 T20F10.1	Caenorhabditis elegans	908
O01683	O01683	reviewed	SSP1B_CAEEL	FACT complex subunit ssrp1-B (Facilitates chromatin transcription complex subunit ssrp1-B) (HMG box-containing protein 3) (Structure-specific recognition protein 1-B)	hmg-3 C32F10.5	Caenorhabditis elegans	689
P21541	P21541	reviewed	ZYG11_CAEEL	Early embryogenesis protein zyg-11	zyg-11 C08B11.1	Caenorhabditis elegans	799
Q03560	Q03560	reviewed	CTR9_CAEEL	RNA polymerase-associated protein CTR9	ctr-9 tpr-3 B0464.2	Caenorhabditis elegans	1150
Q21554	Q21554	reviewed	DDB1_CAEEL	DNA damage-binding protein 1 (Damage-specific DNA-binding protein 1)	ddb-1 M18.5	Caenorhabditis elegans	1134
Q09242	Q09242	reviewed	BCL7_CAEEL	BCL7-like protein	bcl-7 C28H8.1	Caenorhabditis elegans	146
P41949	P41949	reviewed	YLK1_CAEEL	Uncharacterized kinase-like protein D1044.1	D1044.1	Caenorhabditis elegans	376
P34748	P34748	reviewed	RT23_CAEEL	Small ribosomal subunit protein mS23 (28S ribosomal protein S23, mitochondrial)	mrps-23 ZK1098.7	Caenorhabditis elegans	133
P53015	P53015	reviewed	YPO4_CAEEL	Uncharacterized protein F31E3.4	F31E3.4	Caenorhabditis elegans	1131
G5EGE9	G5EGE9	reviewed	DPY26_CAEEL	Condensin complex subunit dpy-26	dpy-26 C25G4.5	Caenorhabditis elegans	1263
P91252	P91252	reviewed	GST6_CAEEL	Probable glutathione S-transferase 6 (EC 2.5.1.18) (GST class-sigma)	gst-6 F11G11.3	Caenorhabditis elegans	206
P34289	P34289	reviewed	YKO1_CAEEL	Uncharacterized protein C05B5.1	C05B5.1	Caenorhabditis elegans	145
Q11177	Q11177	reviewed	DHS27_CAEEL	Uncharacterized oxidoreductase dhs-27 (EC 1.-.-.-) (Short-chain dehydrogenase 27)	dhs-27 C04F6.5	Caenorhabditis elegans	816
P20268	P20268	reviewed	HM06_CAEEL	Homeobox protein ceh-6	ceh-6 K02B12.1	Caenorhabditis elegans	380
Q21693	Q21693	reviewed	IF4E2_CAEEL	Eukaryotic translation initiation factor 4E-2 (eIF-4E-2) (eIF4E-2) (eIF-4F 25 kDa subunit) (mRNA cap-binding protein)	ife-2 R04A9.4	Caenorhabditis elegans	228
P24892	P24892	reviewed	NU4M_CAEEL	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	nduo-4 nd4 MTCE.25	Caenorhabditis elegans	409
Q22942	Q22942	reviewed	CKA2_CAEEL	Choline kinase A2 (EC 2.7.1.32) (Ethanolamine kinase) (EC 2.7.1.82)	cka-2 C52B9.1	Caenorhabditis elegans	429
Q09269	Q09269	reviewed	YQF4_CAEEL	Uncharacterized protein C34C12.4	C34C12.4	Caenorhabditis elegans	101
O45870	O45870	reviewed	NSMA_CAEEL	Putative neutral sphingomyelinase (EC 3.1.4.12)	T27F6.6	Caenorhabditis elegans	434
P34512	P34512	reviewed	GRP1_CAEEL	GTP exchange factor for ARFs 1	grp-1 K06H7.4	Caenorhabditis elegans	393
Q09587	Q09587	reviewed	NHR22_CAEEL	Nuclear hormone receptor family member nhr-22	nhr-22 K06A1.4	Caenorhabditis elegans	579
P34388	P34388	reviewed	RT09_CAEEL	Small ribosomal subunit protein uS9m (40S ribosomal protein S9, mitochondrial) (MRP-S9) (S9mt)	mrps-9 F09G8.3	Caenorhabditis elegans	392
A3QMC8	A3QMC8	reviewed	GMPPB_CAEEL	Mannose-1-phosphate guanyltransferase beta (EC 2.7.7.13) (GDP-mannose pyrophosphorylase B) (GTP-mannose-1-phosphate guanylyltransferase beta)	tag-335 C42C1.5	Caenorhabditis elegans	365
Q03607	Q03607	reviewed	YN03_CAEEL	Uncharacterized protein T23G5.3	T23G5.3	Caenorhabditis elegans	262
Q09596	Q09596	reviewed	GST5_CAEEL	Probable glutathione S-transferase 5 (EC 2.5.1.18) (GST class-sigma)	gst-5 R03D7.6	Caenorhabditis elegans	207
P41848	P41848	reviewed	SSP1A_CAEEL	FACT complex subunit SSRP1-A (Facilitates chromatin transcription complex subunit ssrp1-A) (HMG box-containing protein 4) (Structure-specific recognition protein 1-A)	hmg-4 T20B12.8	Caenorhabditis elegans	697
Q22647	Q22647	reviewed	TIM50_CAEEL	Mitochondrial import inner membrane translocase subunit TIM50 (Small C-terminal domain Phosphatase protein 4)	scpl-4 tim-50 T21C9.12	Caenorhabditis elegans	452
G5EDM4	G5EDM4	reviewed	NHRF1_CAEEL	Na(+)/H(+) exchange regulatory cofactor-like protein nrfl-1 (NHERF-1) (Regulatory cofactor of Na(+)/H(+) exchanger) (Sodium-hydrogen exchanger regulatory factor 1)	nrfl-1 mpz-2 tag-60 C01F6.6	Caenorhabditis elegans	467
P34647	P34647	reviewed	MCM6_CAEEL	DNA replication licensing factor mcm-6 (EC 3.6.4.12)	mcm-6 ZK632.1	Caenorhabditis elegans	810
P34560	P34560	reviewed	RMD1_CAEEL	Regulator of microtubule dynamics protein 1	rmd-1 T05G5.7	Caenorhabditis elegans	226
P41886	P41886	reviewed	BAT41_CAEEL	BTB and MATH domain-containing protein 41	bath-41 F37A4.9	Caenorhabditis elegans	418
Q5FC79	Q5FC79	reviewed	SFXN5_CAEEL	Sideroflexin-5	sfxn-5 C41C4.10	Caenorhabditis elegans	331
O16374	O16374	reviewed	GALT1_CAEEL	Beta-1,4-galactosyltransferase galt-1 (EC 2.4.1.-)	galt-1 M03F8.4	Caenorhabditis elegans	425
P17488	P17488	reviewed	HM13_CAEEL	Homeobox protein ceh-13	ceh-13 R13A5.5	Caenorhabditis elegans	202
Q965W9	Q965W9	reviewed	MTMR9_CAEEL	Myotubularin-related protein 9 (Inactive phosphatidylinositol 3-phosphatase 9)	mtm-9 cup-10 Y39H10A.3	Caenorhabditis elegans	569
Q10578	Q10578	reviewed	RPB2_CAEEL	DNA-directed RNA polymerase II subunit RPB2 (RNA polymerase II subunit 2) (RNA polymerase II subunit B2) (EC 2.7.7.6)	rpb-2 C26E6.4	Caenorhabditis elegans	1193
Q95Y36	Q95Y36	reviewed	CFA36_CAEEL	Cilia- and flagella-associated protein 36 (Coiled-coil domain-containing protein 104)	cfap-36 ccdc-104 Y108G3AL.3	Caenorhabditis elegans	685
P91478	P91478	reviewed	RRFM_CAEEL	Ribosome-recycling factor, mitochondrial (RRF) (Ribosome-releasing factor, mitochondrial)	mrrf-1 T20F5.3	Caenorhabditis elegans	238
Q22271	Q22271	reviewed	UNC58_CAEEL	Uncoordinated protein 58	unc-58 T06H11.1	Caenorhabditis elegans	591
P34355	P34355	reviewed	ACX15_CAEEL	Probable acyl-coenzyme A oxidase acox-1.5 (AOX 1.5) (Acyl-CoA oxidase 1.5) (EC 1.3.3.-)	acox-1.5 acox-5 C48B4.1	Caenorhabditis elegans	659
Q21407	Q21407	reviewed	GPCP1_CAEEL	Putative glycerophosphocholine phosphodiesterase GPCPD1 homolog 1 (EC 3.1.-.-)	gpcp-1 K10B3.6	Caenorhabditis elegans	690
G5EF76	G5EF76	reviewed	LIN22_CAEEL	Helix-loop-helix protein lin-22 (Lineage abnormal protein 22)	lin-22 him-5 hlh-9 Y54G2A.1	Caenorhabditis elegans	173
G5EDY0	G5EDY0	reviewed	PIKI1_CAEEL	Phosphatidylinositol 3-kinase piki-1 (EC 2.7.1.137) (Phosphoinositide-3-kinase class 2) (PI3-kinase class 2) (PI3K class 2)	piki-1 F39B1.1	Caenorhabditis elegans	1607
P34508	P34508	reviewed	CRN6_CAEEL	Cell death-related nuclease 6 (EC 3.1.-.-)	crn-6 K04H4.6	Caenorhabditis elegans	378
G5EDZ9	G5EDZ9	reviewed	CPI1_CAEEL	Cystatin cpi-1 (Cysele1)	cpi-1 K08B4.6	Caenorhabditis elegans	139
G5EDE9	G5EDE9	reviewed	NFKI1_CAEEL	ANK repeat-containing protein nipk-1	nfki-1 nbid-1 C33A11.1	Caenorhabditis elegans	611
Q10665	Q10665	reviewed	MES3_CAEEL	Polycomb protein mes-3 (Maternal-effect sterile protein 3)	mes-3 F54C1.3	Caenorhabditis elegans	754
Q9N4E9	Q9N4E9	reviewed	PP4RS_CAEEL	Serine/threonine-protein phosphatase 4 regulatory subunit ppfr-4	ppfr-4 Y71H2B.3	Caenorhabditis elegans	327
P34631	P34631	reviewed	UBXN4_CAEEL	UBX domain-containing protein 4 (Erasin)	ubxn-4 ZK353.8	Caenorhabditis elegans	469
Q23369	Q23369	reviewed	BST22_CAEEL	Bestrophin homolog 22	best-22 ZC518.1	Caenorhabditis elegans	499
Q18680	Q18680	reviewed	IPYR_CAEEL	Inorganic pyrophosphatase 1 (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	pyp-1 C47E12.4	Caenorhabditis elegans	427
Q19905	Q19905	reviewed	UGDH_CAEEL	UDP-glucose 6-dehydrogenase (UDP-Glc dehydrogenase) (UDP-GlcDH) (UDPGDH) (EC 1.1.1.22) (Squashed vulva protein 4)	sqv-4 F29F11.1	Caenorhabditis elegans	481
P34568	P34568	reviewed	SPOP_CAEEL	Speckle-type POZ protein homolog (BTB and MATH domain-containing protein 43) (HIB homolog)	spop-1 bath-43 T16H12.5	Caenorhabditis elegans	451
O45830	O45830	reviewed	NDX1_CAEEL	Putative nudix hydrolase 1 (EC 3.6.1.-)	ndx-1 T26E3.2	Caenorhabditis elegans	365
O76612	O76612	reviewed	BAT47_CAEEL	BTB and MATH domain-containing protein 47	bath-47 T07H3.1	Caenorhabditis elegans	706
Q11073	Q11073	reviewed	YT45_CAEEL	Uncharacterized protein B0416.5	B0416.5	Caenorhabditis elegans	507
Q9GYH7	Q9GYH7	reviewed	RME6_CAEEL	Receptor-mediated endocytosis protein 6	rme-6 F49E7.1	Caenorhabditis elegans	1093
P83502	P83502	reviewed	SRU26_CAEEL	Serpentine receptor class U-26 (Protein sru-26)	sru-26 T04A11.12	Caenorhabditis elegans	290
Q9XTW2	Q9XTW2	reviewed	FA20C_CAEEL	Extracellular serine/threonine protein kinase CeFam20 (CeFam20) (EC 2.7.11.1) (Golgi casein kinase) (Golgi-enriched fraction casein kinase) (GEF-CK)	famk-1 H03A11.1	Caenorhabditis elegans	512
Q22795	Q22795	reviewed	KMT5A_CAEEL	Histone-lysine N-methyltransferase set-1 (EC 2.1.1.361)	set-1 T26A5.7	Caenorhabditis elegans	242
Q09585	Q09585	reviewed	APTF1_CAEEL	Transcription factor aptf-1 (AP2 transcription factor aptf-1)	aptf-1 K06A1.1	Caenorhabditis elegans	365
Q02331	Q02331	reviewed	PLPL7_CAEEL	Patatin-like phospholipase domain-containing protein ZK370.4 (EC 3.1.1.-)	ZK370.4	Caenorhabditis elegans	1353
Q19351	Q19351	reviewed	PBO6_CAEEL	Proton-gated ion channel subunit pbo-6 (PBoc defective protein pbo-6)	pbo-6 lgc-3 F11C7.1	Caenorhabditis elegans	422
