id	locus	title	strain	description	mw	pI	proteinLength	geneLength	function	product	essential	ec	synonyms	outlinks->bsu	outlinks->bsupath	outlinks->uniprot	outlinks->subtilist	Gene->Coordinates	cog
7E28A7A192C6FE275D04B43F1659822D5308050C	BSU_tRNA_44	trnD-Leu2	168	null	0	0		82	translation	transfer RNA-Leu	no	null	trnD-Leu2, trnR	BSU_tRNA_44			gene_detail+BG00063		
7E4159B8999B33370B12C18AFE2455507DEF891C	BSU_01270	rplX	168	ribosomal protein uL24	11.004	10.55	103	312	translation	ribosomal protein L24 (uL24)	yes		rplX	BSU_01270	rplX_140857_141168_1	P0CI78	gene_detail BG10759	140,857  141,168	COG0198
7E43004F530F01417B29BF9988726A5A3835B8A7	BSU_12400	yjnA	168	unknown	26.9874	10.62	254	765	unknown	unknown	no		yjnA	BSU_12400	yjnA_1312851_1313615_-1	O34578	gene_detail BG13214	1,312,851  1,313,615	COG0730
7E4742F30B4C43FBF9DAE0B02948022AE7912A33	BSU_02890	yceC	168	similar to tellurium resistance protein	21.6776	5.31	199	600	unknown	unknown	no		yceC	BSU_02890	yceC_312159_312758_1	P81100	gene_detail+BG12767	312,159  312,758	COG2310
7E4E1665C68528EAB3A108ADB54FFD5452B39A2D	new_1718700_1718774	S587	168	new RNA feature, intergenic region	0	0		75		intergenic region		null	S587	new_1718700_1718774	S587_1718700_1718774_1			1,718,700 → 1,718,774	
7E6386F1949A6F46E4332BAB8F803742EB076AF0	BSU_11240	carB	168	carbamoyl-phosphate transferase-arginine (subunit B)	112.746	4.71	1030	3093	biosynthesis of arginine	carbamoyl-phosphate transferase-arginine (subunit B)	no	6.3.5.5	carB	BSU_11240	carB_1200381_1203473_1	P18185	gene_detail BG10196	1,200,381 1,203,473	COG0458
7E7187AA2DC172018A63A7B9CE48124F30311639	BSU_40080	gntZ	168	6-phosphogluconate dehydrogenase	51.8167	4.76	468	1407	gluconate utilization	6-phosphogluconate dehydrogenase	no	1.1.1.44	gntZ	BSU_40080	gntZ_4117080_4118486_1	P12013	gene_detail+BG10651	4,117,080  4,118,486	COG0362
7E7F6BBA03C443A5AFA05A6D9352FEF1212A5AF6	BSU_16540	cdsA	168	phosphatidate cytidylyltransferase	30.0613	7.87	269	810	biosynthesis of phospholipids	phosphatidate cytidylyltransferase	yes	2.7.7.41	cdsA	BSU_16540	cdsA_1722000_1722809_1	O31752	gene_detail BG12575	1,722,000  1,722,809	COG0575
7E850BA7356F48CDD1998674227B63FFCF7C1157	new_2691497_2692644_c	S980	168	new RNA feature, 3'UTR of yqaO	0	0		1148		3'UTR of yqaO		null	S980	new_2691497_2692644_c				2,691,497 → 2,692,644	
7E86EB6FF86F2C4AE3FD11DB8CE8E71696D94B1B	BSU_19580	yodF	168	similar to amino acid permease	53.599	9.68	496	1491	unknown	unknown	no		yodF	BSU_19580	yodF_2130377_2131867_1	O34745	gene_detail+BG13535	2,130,377  2,131,867	COG0591
7E872B0E56DB8846F2FCB7FB42DB96B5C69A5852	new_200188_200276	S69	168	new RNA feature, intergenic region	0	0		89		intergenic region		null	S69	new_200188_200276	S69_200188_200276_1			200,188 → 200,276	
7E87C7802EE550322F633D5B8B1F8AE214460CF5	BSU_misc_RNA_90	apbT	168																
7E8F88F7A9CAD4ED0927CDC6AAFDEDC08197C709	BSU_16200	fliE	168	flagellar hook-basal body protein	11.4371	4.49	106	321	movement and chemotaxis	flagellar hook-basal body protein	no		fliE	BSU_16200	fliE_1692130_1692450_1	P24502	gene_detail+BG10239	1,692,130  1,692,450	COG1677
7EBA1CC70E1E8A73D0E7B3969522633EC42C1C2E	BSU_38340	ywbF	168	unknown	43.8493	9.7	399	1200	unknown	unknown	no		ywbF, ipa-21r	BSU_38340	ywbF_3934358_3935557_1	P39589	gene_detail+BG10567	3,934,358  3,935,557	COG2814
7EBB09F8FF4C2FBE35B4689B15D89FEF3D58A227	BSU_07580	citS	168	two-component sensor kinase, regulation of citrate uptake	59.7209	6.48	542	1629	regulation of citrate uptake	two-component sensor kinase	no		citS, yflR	BSU_07580	citS_830945_832573_1	O34427	gene_detail BG12576	830,945  832,573	COG3290
7EBC90946E7167A3B0212193873855CAE0EFF7D4	BSU_27740	ruvA	168	Holliday junction DNA helicase, part of the [[protein|7EBC90946E7167A3B0212193873855CAE0EFF7D4]]-[[protein|8DFD57B73FE5D49BB547E050182A96CE6E8BFF77]] branch migration translocase and the [[protein|7EBC90946E7167A3B0212193873855CAE0EFF7D4]]-[[protein|8DFD57B73FE5D49BB547E050182A96CE6E8BFF77]]-[[protein|ED1E2011C7E43A8B7E9FD9A471BC11B9DEA73177]] resolvasome	22.4385	5.38	201	606	[wiki|DNA repair/ recombination]	Holliday junction DNA helicase	no		ruvA	BSU_27740	ruvA_2836165_2836770_-1	O05392	gene_detail+BG11973	2,836,165  2,836,770	COG0632
7ED407717C216FCB2B281A3ECFAA2ED594F021AF	BSU_36180	ywqK	168	antitoxin	18.0737	4.49	154	465	unknown	antitoxin, inhibition of the cytotoxic activity of [[protein|2F9C623DDF9F93EFD46F024FDA3AF2A92FC9BF7A]]	no		ywqK	BSU_36180	ywqK_3725146_3725610_-1	P96723	gene_detail+BG12515	3,725,146  3,725,610	COG2849
7EF9AA412B84564C2C658DD496DC265ADB98D111	new_1739238_1739323	S595	168	new RNA feature, intergenic region	0	0		86		intergenic region		null	S595	new_1739238_1739323	S595_1739238_1739323_1			1,739,238 → 1,739,323	
7EFF46298D9B2F7CE14075163BB790D8E2B3D1C0	new_19194_19923_c	S13	168	new RNA feature, independent transcript	0	0		730		independent transcript		null	S13	new_19194_19923_c	S13_19194_19923_-1			19,194 → 19,923	
7F10DEEDEF8B679F4F2C5EAD5752F4E399DB0D57	BSU_35090	yvmA	168	exporter for the iron chelator pulcherriminic acid	43.1009	9.69	403	1212	biosynthesis of the extracellular iron chelator pulcherrimin	pulcherriminic acid exporter	no		yvmA	BSU_35090	yvmA_3605523_3606734_1	O34307	gene_detail BG14120	3,605,523  3,606,734	COG2814
7F22743ED669DBCD4089EA2F86B8FFD924F8C2B9	BSU_28860	rpmI	168	ribosomal protein bL35	7.421	12.52	66	201	translation	ribosomal protein L35 (bL35)	no		rpmI	BSU_28860	rpmI_2952615_2952815_-1	P55874	gene_detail BG11972	2,952,615  2,952,815	COG0291
7F2B3BDF3E6D1763567DC1AA87843040650644A7	new_3266637_3269004	S1224	168	new RNA feature, independent transcript	0	0		2368		independent transcript		null	S1224	new_3266637_3269004	S1224_3266637_3269004_1			3,266,637 → 3,269,004	
7F340423A34CE40D1F1AA8D373F7C4B859A6496D	BSU_40410	walR	168	two-component response regulator ([wiki|OmpR family]), controls cell wall metabolism	27.0773	4.88	235	708	control of cell wall metabolism	two-component response regulator ([wiki|OmpR family])	yes		walR, yycF	BSU_40410	walR_4153696_4154403_-1	P37478	gene_detail BG10001	4,153,696  4,154,403	COG0745
7F46EDA8F1EB8D9817C62D7D361FF32F9CD814AD	BSU_38980	scoB	168	succinyl CoA:3-oxoacid CoA-transferase (subunit B)	23.1831	4.89	216	651	3-hydroxybutyrate utilization	succinyl CoA:3-oxoacid CoA-transferase (subunit B)	no	2.8.3.5	scoB, yxjE	BSU_38980	scoB_4001329_4001979_-1	P42316	gene_detail BG11154	4,001,329  4,001,979	COG2057
7F4C5AD47D167683F96CC2841039512E70CC4F1C	BSU_40250	yycR	168	similar to formaldehyde dehydrogenase	42.7867	5.79	408	1227	unknown	unknown	no		yycR	BSU_40250	yycR_4135798_4137024_-1	Q45604	gene_detail+BG11471	4,135,798  4,137,024	COG1063
7F61D623BC4F3349B0A9F4E53836921AF302BB3D	BSU_21120	yonE	168	unknown	57.6461	5.71	506	1521	unknown	unknown	no	null	yonE	BSU_21120	yonE_2232682_2234202_1	O31953	gene_detail+BG13618	2,232,682  2,234,202	
7F63251ABC07F6C11C57B62CBB948240B08D0181	BSU_25610	yqeM	168	similar to SAM-dependent methyltransferase	28.1798	4.26	247	744	unknown	unknown	no		yqeM	BSU_25610	yqeM_2642101_2642844_-1	P54458	gene_detail BG11641	2,642,101  2,642,844	COG2226
7F690393007F0BE9BC375256ECC59228AE5174B5	BSU_27820	yrbC	168	similar to E. coli YebC putative transcription factor	26.5575	4.43	240	723	unknown	unknown	no		yrbC	BSU_27820	yrbC_2843106_2843828_-1	P94447	gene_detail+BG13783	2,843,106  2,843,828	COG0217
7F7BC285A1D02B031575BA7E980293CD2962C84A	BSU_36360	mscL	168	large conductance mechanosensitive channel protein, prevents selective release of cytoplasmic proteins in a hypotonic environment	14.1391	4.65	130	393	resistance to osmotic downshock, glycine betaine export	large conductance mechanosensitive channel protein	no		mscL, ywpC	BSU_36360	mscL_3743267_3743659_-1	P94585	gene_detail+BG12497	3,743,267  3,743,659	COG1970
7F82DED7C941BC501B6F810BF6541780AB87EDDD	BSU_20790	mrpR	168	SP beta prophage master repressor	37.4145	6.04	325	978	control of lysis/ lysogeny of the SP beta prophage	prophage SP beta master repressor	no	null	yopR	BSU_20790	yopR_2204192_2205169_-1	O34558	gene_detail+BG13651	2,204,192  2,205,169	
7F917F370928ABD0A9A2FB7EB4D308DE073FF434	new_1478987_1479136	S510	168	new RNA feature, 5'UTR of fadG	0	0		150		5'UTR of fadG		null	S510	new_1478987_1479136	S510_1478987_1479136_1			1,478,987 → 1,479,136	
7F92290748FECF75117E2750A4D89A019866349D	new_3943322_3944525_c	S1477	168	new RNA feature, 3'UTR of gspA	0	0		1204		3'UTR of gspA		null	S1477	new_3943322_3944525_c				3,943,322 → 3,944,525	
7F936EAAEFFFCA58E4AAFC67F6D0A782840B47F9	new_2126442_2126548	S753	168	new RNA feature, 5'UTR of yodA	0	0		107		5'UTR of yodA		null	S753	new_2126442_2126548	S753_2126442_2126548_1			2,126,442 → 2,126,548	
7FA5502FE82D55EC176F68B74B24293EC9B7D4D7	BSU_11220	argD	168	acetylornithine transaminase	40.7351	5.93	385	1155	biosynthesis of arginine	acetylornithine transaminase	no	2.6.1.11	argD	BSU_11220	argD_1198099_1199256_1	P36839	gene_detail+BG10194	1,198,099 → 1,199,256	COG4992
7FA72D949B930A3C7FF0391CC6CCC58EEFCA839A	BSU_12950	dppD	168	dipeptide [wiki|ABC transporter ](ATP-binding protein)	36.5262	7.52	335	1008	uptake of dipeptides	dipeptide [wiki|ABC transporter ](ATP-binding protein)	no		dppD, dciAD	BSU_12950	dppD_1363141_1364148_1	P26905	gene_detail+BG10845	1,363,141  1,364,148	COG0444
7FAFAAA82DACAC0875B984FB8CB2EDDE902ED171	new_53111_53182	S30	168	new RNA feature, 5'UTR of sspF	0	0		72		5'UTR of sspF		null	S30	new_53111_53182	S30_53111_53182_1			53,111 → 53,182	
7FB5BCC16D688465A820F436F657C49625257884	BSU_26650	czcD	168	cation exporter (antiporter), export of zinc in exchange for extracellular K<sup>+</sup> and H<sup>+</sup>	34.008	5.86	311	936	cation efflux, resistence against Zn, Cu, Co, Ni	cation exporter (antiporter)	no		czcD, yrdO	BSU_26650	czcD_2723892_2724827_-1	O07084	gene_detail+BG11931	2,723,892  2,724,827	COG1230
7FCB9037FDDC176FCF76088ADE7387A6A37068A9	BSU_34390	pnbA	168	para-nitrobenzyl esterase	53.8193	4.78	489	1470	lipid degradation	para-nitrobenzyl esterase	no	3.1.1.3	pnbA, estB	BSU_34390	pnbA_3530635_3532104_1	P37967	gene_detail+BG11844	3,530,635  3,532,104	COG2272
7FD2294B0538EB6D83DC3E0752600D2464CDE4A3	BSU_14380	fruR	168	transcription repressor of the [[gene|7FD2294B0538EB6D83DC3E0752600D2464CDE4A3]]-[[gene|502AA809C8C95F8886DD91FBB7DDBECC63342327]]-[[gene|973C3D3FBFDCA095A760C5F49A96D8BE48771014]] operon, [wiki|DeoR family]	27.667	5.68	251	756	regulation of fructose utilization	transcription repressor	no	null	fruR	BSU_14380	fruR_1507578_1508333_1	O31713	gene_detail+BG12589	1,507,578  1,508,333	COG1349
7FD784C885605F7FD27898BC9E83C28F21BE0E9D	BSU_14110	ykuK	168	unknown	19.3419	6.42	172	519	unknown	unknown, distantly related to RNase H	no		ykuK	BSU_14110	ykuK_1484466_1484984_1	O34776	gene_detail BG13295	1,484,466  1,484,984	COG1978
7FEDCDC024D926D17027C3103E08BBC93D4A4A20	BSU_25970	yqcA	168	similar to phage-related protein	22.1506	5.95	192	579	unknown	unknown	no	null	yqcA	BSU_25970	yqcA_2668762_2669340_-1	P45936	gene_detail+BG11292	2,668,762  2,669,340	
80079829644E3F7130343CE017112B895ED619B3	new_3222123_3222194_c	S1196	168	new RNA feature, intergenic region	0	0		72		intergenic region		null	S1196	new_3222123_3222194_c				3,222,123 → 3,222,194	
800EAB1D8617589CCAC68FB874EFCDE4C77962E1	BSU_07500	fecE	168	iron/citrate [wiki|ABC transporter] (permease)	35.0649	10.06	333	1002	iron uptake	iron/citrate [wiki|ABC transporter] (permease)	no		fecE, yfmE	BSU_07500	yfmE_823716_824717_-1	O34832	gene_detail BG12956	823,716  824,717	COG0609
800EC1F1CA8C4F2A643EDECBB684347C29CAB0CA	BSU_37120	fbaA	168	fructose 1,6-bisphosphate aldolase, glycolytic/ gluconeogenic enzyme	30.2482	5.03	285	858	enzyme in glycolysis/ gluconeogenesis	fructose-1,6-bisphosphate aldolase	no	4.1.2.13	fbaA, fba, fba1, tsr	BSU_37120	fbaA_3808512_3809369_-1	P13243	gene_detail BG10412	3,808,512 3,809,369	COG0191
801E92306971E26AD4AB155172B7F4EFDE2F9170	BSU_38700	sigY	168	[wiki|RNA polymerase] ECF-type [wiki|sigma factor] SigY	21.2141	9.55	178	537	maintenance of the SP prophage	[wiki|RNA polymerase] ECF-type [wiki|sigma factor] SigY	no		sigY, yxlB	BSU_38700	sigY_3970312_3970848_-1	P94370	gene_detail BG11975	3,970,312  3,970,848	COG1595
80254C36F4FD6A5CE28A77A532542D96A3EB5FFC	new_3319608_3320300_c	S1248	168	new RNA feature, intergenic region	0	0		693		intergenic region		null	S1248	new_3319608_3320300_c				3,319,608 → 3,320,300	
8027AD5C3A92FB9B70E42C119FDEC697A64618C4	BSU_36880	atpI	168	ATP synthase (subunit i)	14.3465	10.16	127	384	ATP synthesis	ATP synthase (subunit i))	no		atpI	BSU_36880	atpI_3787620_3788003_-1	P37816	gene_detail+BG10814	3,787,620  3,788,003	
803313600B3CEEE742BD6E5D650B94FB2D32B9EF	BSU_28850	rplT	168	ribosomal protein bL20	13.4979	11.9	119	360	translation	ribosomal protein L20 (bL20)	yes		rplT	BSU_28850	rplT_2952224_2952583_-1	P55873	gene_detail BG11971	2,952,224  2,952,583	COG0292
803629B32D2D5D9A3A95549888940C2D823CD061	new_520162_520750_c	S165	168	new RNA feature, 5' of S163	0	0		589		5' of S163		null	S165	new_520162_520750_c	S165_520162_520750_-1			520,162 → 520,750	
803E567EFC66E6D5B39D6B6BD3934B8BA6377BAB	new_732824_732898_c	S238	168	new RNA feature, 5'UTR of yerO	0	0		75		5'UTR of yerO		null	S238	new_732824_732898_c	S238_732824_732898_-1			732,824 → 732,898	
803ED978141A0E09F1F9CAECAB4BA839D480241F	BSU_38030	ywdA	168	unknown	9.4174	7.09	82	249	unknown	unknown	no	null	ywdA, ipa-51d	BSU_38030	ywdA_3901868_3902116_-1	P39609	gene_detail+BG10597	3,901,868  3,902,116	
8049CACE85B2627A08CB4D8A8587D52E2DB24C7F	BSU_01110	rpsG	168	ribosomal protein uS7	17	10	156	471	translation	ribosomal protein S7 (uS7)	yes		rpsG	BSU_01110	rpsG_130160_130630_1	P21469	gene_detail BG19006	130,160  130,630	COG0049
80502F76F076C08CCE702F25095C06D14CD8154A	BSU_28080	folC	168	folyl-polyglutamate synthetase	48.0016	5.81	430	1293	biosynthesis of folate	folyl-polyglutamate synthetase	yes	6.3.2.17	folC	BSU_28080	folC_2865312_2866604_-1	Q05865	gene_detail BG10322	2,865,312  2,866,604	COG0285
8058D073D7E4F49FEEB48EB6B8FBD15B2BF67A04	new_1528100_1528325	S531	168	new RNA feature, 5'UTR of pdhA	0	0		226		5'UTR of pdhA		null	S531	new_1528100_1528325	S531_1528100_1528325_1			1,528,100 → 1,528,325	
805962C7EB15D06912789F05A9E583407FEEA548	new_1357486_1357852_c	S462	168	new RNA feature, independent transcript	0	0		367		independent transcript		null	S462	new_1357486_1357852_c				1,357,486 → 1,357,852	
8063B80D486C8C180FE5D44F5215184BE96040FC	new_3388000_3388112	S1271	168	new RNA feature, 5'UTR of yuxN	0	0		113		5'UTR of yuxN		null	S1271	new_3388000_3388112	S1271_3388000_3388112_1			3,388,000 → 3,388,112	
80822D452FE11FBEC7DDDA13EFC2BA05B2A92694	new_826093_826718	S258	168	new RNA feature, 5'UTR of yfmA	0	0		626		5'UTR of yfmA		null	S258	new_826093_826718	S258_826093_826718_1			826,093 → 826,718	
8084B8B2A48B87B6C365456382FFA6BF49DBA573	new_2354673_2354880_c	S852	168	new RNA feature, 5'UTR of panB	0	0		208		5'UTR of panB		null	S852	new_2354673_2354880_c				2,354,673 → 2,354,880	
80865AF7FEE950B8C181FCA1E2CAFF1486B04285	BSU_misc_RNA_27	BSU_misc_RNA_27	168	null	0	0		118	null			null	BSU_misc_RNA_27	BSU_misc_RNA_27				1,618,853  1,618,970	
80B17C770B9659D4884262E2E781A4FC2836E8F1	BSU_26100	yqbI	168	similar to phage-related protein	19.7132	5.39	167	504	unknown	unknown	no		yqbI	BSU_26100	yqbI_2681627_2682130_-1	P45925	gene_detail BG11280	2,681,627  2,682,130	
80B5DAED9B4BD015D877DB4819AB25FC5F165C6D	BSU_29570	sspA	168	small acid-soluble spore protein (major alpha-type SASP)	6.9345	4.73	69	210	protection of spore DNA	small acid-soluble spore protein (major alpha-type SASP)	no		sspA	BSU_29570	sspA_3025445_3025654_-1	P04831	gene_detail BG10786	3,025,445  3,025,654	COG5852
80C4F7E846F71E49E89B9E40DA48CD143229716F	new_3646537_3646664_c	S1356	168	new RNA feature, 5'UTR of degS	0	0		128		5'UTR of degS		null	S1356	new_3646537_3646664_c				3,646,537 → 3,646,664	
80CF0CAA551E9740AEEEA5EE2E860BF4405520D2	BSU_39190	yxiG	168	unknown	16.086	4.15	138	417	unknown	unknown	no		yxiG	BSU_39190	yxiG_4021429_4021845_-1	P42299	gene_detail BG11136	4,021,429  4,021,845	
80D8589800BC9BA6743534311B6F227A37E7DB2D	BSU_19579	yoyD	168	unknown	7	9	66	201	unknown	unknown	-		yoyD	BSU_19579	yoyD_2130177_2130377_1	C0H431		2,130,177  2,130,377	
80DE967770A7AB3023A05B8C735F9CDFFB4F418B	new_1516508_1516573_c	S524	168	new RNA feature, intergenic region	0	0		66		intergenic region		null	S524	new_1516508_1516573_c				1,516,508 → 1,516,573	
80E2517283CC18DCC04D1761672C7C9C54EF0530	BSU_02720	yccF	168	unknown	39.8794	4.98	358	1077	unknown	unknown	no	null	yccF	BSU_02720	yccF_293499_294575_1	O34478	gene_detail+BG12756	293,499  294,575	COG3318
80E461C8847BC43F7E018793E68E84C23EFBD2E9	BSU_08540	yfhI	168	similar to antibiotic resistance protein	41.3688	9.78	397	1194	unknown	unknown	no		yfhI	BSU_08540	yfhI_926886_928079_1	O31577	gene_detail+BG12884	926,886  928,079	COG2814
80E6F156764FF30300D034EE6FB44F2DB8338AF3	BSU_25280	recO	168	mediator of [[protein|A44D4677FB70BE8F554BF1001A500F817C7DA95F]] binding to ssDNA, required for the formation of [[protein|A44D4677FB70BE8F554BF1001A500F817C7DA95F]] DNA repair centers, required for efficient survival and replication restart after replication-transcription conflicts	29.1951	8.21	255	768	DNA repair/ recombination	mediator of [[protein|A44D4677FB70BE8F554BF1001A500F817C7DA95F]] binding to ssDNA	no		recO, yqxN, yqfI	BSU_25280	recO_2608946_2609713_-1	P42095	gene_detail BG11189	2,608,946  2,609,713	COG1381
80FE6BDB00D79C9D2C821CFCE3F9D32AEEA65D9D	new_1116857_1117712_c	S365	168	new RNA feature, intergenic region	0	0		856		intergenic region		null	S365	new_1116857_1117712_c				1,116,857 → 1,117,712	
81029056315C85DCFD36282C6D0B9A840C25A060	new_3292297_3292406_c	S1228	168	new RNA feature, 5'UTR of dhbA	0	0		110		5'UTR of dhbA		null	S1228	new_3292297_3292406_c				3,292,297 → 3,292,406	
8103B8539338B77CF51B16B7FA76783ED2319F13	BSU_15790	rpeA	168	ribulose 5-phosphate 3-epimerase	23.1882	5.65	217	654	pentose phosphate pathway	ribulose 5-phosphate 3-epimerase	no	5.1.3.1	rpe, yloR	BSU_15790	rpe_1654004_1654657_1	O34557	gene_detail+BG13393	1,654,004  1,654,657	COG0036
8106404D9D2CFA0825E1284D47CC7198D8A20E5D	BSU_19460	bshB2	168	N-acetylglucosamine-malate deacetylase, minor enzyme involved in bacillithiol synthesis, may act as amidase for the processing of BSH conjugates	16.5412	4.51	221	666	biosynthesis of bacillithiol	N-acetylglucosamin-malate deacetylase	no		bshB2, yojG	BSU_19460	yojG_2121641_2122306_-1	O31857	gene_detail BG13559	2,121,641  2,122,306	COG2120
811D35FCC13CDADC6CE8EAEA8A87CBFCAA20BAC4	new_3669959_3672791	S1367	168	new RNA feature, 5'UTR of yvzE	0	0		2833		5'UTR of yvzE		null	S1367	new_3669959_3672791	S1367_3669959_3672791_1			3,669,959 → 3,672,791	
812069F79B12D09431274BFA0969AAC42A00867D	new_2018435_2018531_c	S685	168	new RNA feature, intergenic region	0	0		97		intergenic region		null	S685	new_2018435_2018531_c				2,018,435 → 2,018,531	
8123A9C4FF0319AC1151A0EBBF65B22CEA5DDFE2	new_4213186_4215471	S1579	168	new RNA feature, independent transcript	0	0		2286		independent transcript		null	S1579	new_4213186_4215471	S1579_4213186_4215471_1			4,213,186 → 4,215,471	
813E4BBEC8701114503ACD66DD6FE5A06B6B5E5F	BSU_30720	ythB	168	cytochrome bd2, menaquinol oxidase (7:1 protons)	38.6876	9.18	346	1041	respiration	cytochrome bd2, menaquinol oxidase (7:1 protons)	no		ythB	BSU_30720	ythB_3140806_3141846_1	O34505	gene_detail+BG13858	3,140,806  3,141,846	COG1294
81429F7802CD4B1F7DFDB6C900D7DA5ECA6B9F3F	BSU_28450	sdhC	168	succinate dehydrogenase (cytochrome b558 subunit)	22.7852	9.83	202	609	TCA cycle	succinate dehydrogenase (cytochrome b558 subunit)	no		sdhC	BSU_28450	sdhC_2908129_2908737_-1	P08064	gene_detail BG10351	2,908,129  2,908,737	COG2009
8145952307BC47805A7A9BD39418474358043BFE	BSU_29310	cmoJ	168	flavin-dependent monooxygenase, required for the conversion of S-methyl-cysteine to cysteine	49.248	5.72	442	1329	utilization of S-methyl-cysteine	flavin-dependent monooxygenase	no		cmoJ, ytnJ	BSU_29310	ytnJ_3001724_3003052_-1	O34974	gene_detail+BG13893	3,001,724  3,003,052	COG2141
8146A052E4E7844F781E7169C264EC927DEB7387	BSU_23240	ribT	168	GCN5-like acetyltransferase (GNAT), acetylates [[protein|2A5DCBFAB51996F0DDEC964D5D178274AF86CE69]] on K29	14.4332	5.75	124	375	acetylation of [[protein|2A5DCBFAB51996F0DDEC964D5D178274AF86CE69]]	[[protein|2A5DCBFAB51996F0DDEC964D5D178274AF86CE69]] acetyltransferase	no		ribT, ribD	BSU_23240	ypzK_2427405_2427779_-1	P17622	gene_detail BG10522	2,427,405  2,427,779	COG0456
81494D4E7E52531802C3C0D0073739DA9375F5DF	BSU_08450	yfiZ	168	[wiki|ABC transporter] for the siderophore schizokinen and arthrobactin (permease), works with ATPase [[protein|5C52DB31F378E49AABE5D937DD901A68F3810477]]	34.9803	9.62	333	1002	[wiki|acquisition of iron]	[wiki|ABC transporter] for the siderophore schizokinen and arthrobactin (permease)	no		yfiZ	BSU_08450	yfiZ_920474_921475_1	O31568	gene_detail+BG12902	920,474  921,475	COG0609
