"protein","relType","goTerm","goName","namespace","neverAnnotate"
"Q9MIY2","located_in","GO:0070469","respirasome","cellular_component","false"
"Q9MIY2","located_in","GO:0005739","mitochondrion","cellular_component","false"
"Q9MIY2","located_in","GO:0005743","mitochondrial inner membrane","cellular_component","false"
"Q9DDE3","acts_upstream_of_or_within","GO:0071405","cellular response to methanol","biological_process","false"
"Q9DDE3","acts_upstream_of_or_within","GO:0007528","neuromuscular junction development","biological_process","false"
"Q9DDE3","located_in","GO:0005576","extracellular region","cellular_component","false"
"Q9DDE3","enables","GO:0052689","carboxylic ester hydrolase activity","molecular_function","false"
"Q9DDE3","acts_upstream_of_or_within","GO:0045471","response to ethanol","biological_process","false"
"Q9DDE3","enables","GO:0003990","acetylcholinesterase activity","molecular_function","false"
"Q9DDE3","acts_upstream_of_or_within","GO:0048666","neuron development","biological_process","false"
"Q9DDE3","located_in","GO:0045202","synapse","cellular_component","false"
"Q9DDE3","acts_upstream_of_or_within","GO:0030239","myofibril assembly","biological_process","false"
"Q9DDE3","located_in","GO:0016020","membrane","cellular_component","false"
"Q9DDE3","enables","GO:0004104","cholinesterase activity","molecular_function","false"
"Q9DDE3","acts_upstream_of_or_within","GO:0001975","response to amphetamine","biological_process","false"
"Q9DDE3","involved_in","GO:0006581","acetylcholine catabolic process","biological_process","false"
"Q9DDE3","acts_upstream_of_or_within","GO:0050803","regulation of synapse structure or activity","biological_process","false"
"Q9DDE3","located_in","GO:0005886","plasma membrane","cellular_component","false"
"Q9DDE3","located_in","GO:0005615","extracellular space","cellular_component","false"
"Q9DDE3","acts_upstream_of_or_within","GO:0009749","response to glucose","biological_process","false"
"Q9DDE3","enables","GO:0016787","hydrolase activity","molecular_function","false"
"Q9DDE3","involved_in","GO:0019695","choline metabolic process","biological_process","false"
"A5D8S8","located_in","GO:0005654","nucleoplasm","cellular_component","false"
"A5D8S8","located_in","GO:0005737","cytoplasm","cellular_component","false"
"A5D8S8","enables","GO:0097322","7SK snRNA binding","molecular_function","false"
"A5D8S8","involved_in","GO:0000122","negative regulation of transcription by RNA polymerase II","biological_process","false"
"A5D8S8","enables","GO:0017069","snRNA binding","molecular_function","false"
"A5D8S8","acts_upstream_of_or_within","GO:0065003","protein-containing complex assembly","biological_process","false"
"A5D8S8","enables","GO:0004861","cyclin-dependent protein serine/threonine kinase inhibitor activity","molecular_function","false"
"A5D8S8","located_in","GO:0005634","nucleus","cellular_component","false"
"Q7ZWE3","involved_in","GO:0000494","box C/D sno(s)RNA 3'-end processing","biological_process","false"
"Q7ZWE3","involved_in","GO:0007283","spermatogenesis","biological_process","false"
"Q7ZWE3","enables","GO:0003729","mRNA binding","molecular_function","false"
"Q7ZWE3","enables","GO:0097322","7SK snRNA binding","molecular_function","false"
"Q7ZWE3","located_in","GO:0005654","nucleoplasm","cellular_component","false"
"Q7ZWE3","involved_in","GO:1905382","positive regulation of snRNA transcription by RNA polymerase II","biological_process","false"
"Q7ZWE3","involved_in","GO:0006396","RNA processing","biological_process","false"
"Q7ZWE3","part_of","GO:1990904","ribonucleoprotein complex","cellular_component","false"
"Q7ZWE3","involved_in","GO:0048024","regulation of mRNA splicing, via spliceosome","biological_process","false"
"Q7ZWE3","located_in","GO:0005634","nucleus","cellular_component","false"
"Q7ZWE3","involved_in","GO:1990438","U6 2'-O-snRNA methylation","biological_process","false"
"Q7ZWE3","involved_in","GO:1904871","positive regulation of protein localization to Cajal body","biological_process","false"
"Q7ZWE3","involved_in","GO:0008380","RNA splicing","biological_process","false"
"Q7ZWE3","acts_upstream_of_or_within","GO:0061026","cardiac muscle tissue regeneration","biological_process","false"
"Q7ZWE3","acts_upstream_of_or_within","GO:0060043","regulation of cardiac muscle cell proliferation","biological_process","false"
"Q7ZWE3","enables","GO:0003723","RNA binding","molecular_function","false"
"Q7ZWE3","enables","GO:0003676","nucleic acid binding","molecular_function","false"
"Q7ZWE3","involved_in","GO:0006397","mRNA processing","biological_process","false"
"Q7ZWE3","enables","GO:0017070","U6 snRNA binding","molecular_function","false"
"Q7ZWE3","involved_in","GO:0030154","cell differentiation","biological_process","false"
"A3KQ55","enables","GO:1990276","RNA 5'-gamma-phosphate methyltransferase activity","molecular_function","false"
"A3KQ55","enables","GO:0016740","transferase activity","molecular_function","false"
"A3KQ55","involved_in","GO:0001510","RNA methylation","biological_process","false"
"A3KQ55","enables","GO:0008173","RNA methyltransferase activity","molecular_function","false"
"A3KQ55","enables","GO:0017069","snRNA binding","molecular_function","false"
"A3KQ55","involved_in","GO:1905382","positive regulation of snRNA transcription by RNA polymerase II","biological_process","false"
"A3KQ55","involved_in","GO:0040031","snRNA modification","biological_process","false"
"A3KQ55","involved_in","GO:0032259","methylation","biological_process","false"
"A3KQ55","enables","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","molecular_function","false"
"A3KQ55","enables","GO:0008168","methyltransferase activity","molecular_function","false"
"A3KQ55","located_in","GO:0005634","nucleus","cellular_component","false"
"A3KQ55","involved_in","GO:1904871","positive regulation of protein localization to Cajal body","biological_process","false"
"A3KQ55","involved_in","GO:0016073","snRNA metabolic process","biological_process","false"
"A3KQ55","enables","GO:0008171","O-methyltransferase activity","molecular_function","false"
"A3KQ55","part_of","GO:1990904","ribonucleoprotein complex","cellular_component","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0007507","heart development","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0035676","anterior lateral line neuromast hair cell development","biological_process","false"
"Q9I8K8","involved_in","GO:0019222","regulation of metabolic process","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0003143","embryonic heart tube morphogenesis","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0003318","cell migration to the midline involved in heart development","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0008078","mesodermal cell migration","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0003319","cardioblast migration to the midline involved in heart rudiment formation","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0048901","anterior lateral line neuromast development","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0060026","convergent extension","biological_process","false"
"Q9I8K8","enables","GO:0004930","G protein-coupled receptor activity","molecular_function","false"
"Q9I8K8","involved_in","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0048840","otolith development","biological_process","false"
"Q9I8K8","involved_in","GO:0007165","signal transduction","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0048703","embryonic viscerocranium morphogenesis","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0060973","cell migration involved in heart development","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0035050","embryonic heart tube development","biological_process","false"
"Q9I8K8","involved_in","GO:0007186","G protein-coupled receptor signaling pathway","biological_process","false"
"Q9I8K8","involved_in","GO:0003376","sphingosine-1-phosphate receptor signaling pathway","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0061035","regulation of cartilage development","biological_process","false"
"Q9I8K8","located_in","GO:0016020","membrane","cellular_component","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0060872","semicircular canal development","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0007492","endoderm development","biological_process","false"
"Q9I8K8","enables","GO:0038036","sphingosine-1-phosphate receptor activity","molecular_function","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0060027","convergent extension involved in gastrulation","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0003007","heart morphogenesis","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0003315","heart rudiment formation","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0042074","cell migration involved in gastrulation","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0030336","negative regulation of cell migration","biological_process","false"
"Q9I8K8","located_in","GO:0005886","plasma membrane","cellular_component","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0001944","vasculature development","biological_process","false"
"Q9I8K8","acts_upstream_of_or_within","GO:0035677","posterior lateral line neuromast hair cell development","biological_process","false"
"Q9I8K8","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q7ZW16","is_active_in","GO:0071782","endoplasmic reticulum tubular network","cellular_component","false"
"Q7ZW16","involved_in","GO:0016567","protein ubiquitination","biological_process","false"
"Q7ZW16","enables","GO:0016740","transferase activity","molecular_function","false"
"Q7ZW16","enables","GO:0004842","ubiquitin-protein transferase activity","molecular_function","false"
"Q7ZW16","enables","GO:0046872","metal ion binding","molecular_function","false"
"Q7ZW16","enables","GO:0061630","ubiquitin protein ligase activity","molecular_function","false"
"Q7ZW16","involved_in","GO:0000209","protein polyubiquitination","biological_process","false"
"Q7ZW16","involved_in","GO:0097191","extrinsic apoptotic signaling pathway","biological_process","false"
"Q7ZW16","enables","GO:0008270","zinc ion binding","molecular_function","false"
"Q7ZW16","acts_upstream_of_or_within","GO:0030318","melanocyte differentiation","biological_process","false"
"Q90270","enables","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","molecular_function","false"
"Q90270","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"Q90270","enables","GO:0043565","sequence-specific DNA binding","molecular_function","false"
"Q90270","located_in","GO:0005634","nucleus","cellular_component","false"
"Q90270","enables","GO:0046982","protein heterodimerization activity","molecular_function","false"
"Q90270","enables","GO:0003677","DNA binding","molecular_function","false"
"Q90270","involved_in","GO:0034728","nucleosome organization","biological_process","false"
"Q90270","enables","GO:0003682","chromatin binding","molecular_function","false"
"Q90270","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"Q90270","involved_in","GO:0006357","regulation of transcription by RNA polymerase II","biological_process","false"
"Q90270","acts_upstream_of_or_within","GO:0090504","epiboly","biological_process","false"
